Date,Open,High,Low,Close,Volume,Open_weekly,High_weekly,Low_weekly,Close_weekly,Volume_weekly
2009-03-26,1226.51001,1243.969971,1216.48999,1243.800049,588100,1126.089966,1186.910034,1119.329956,1170.939941,2590700.0
2009-03-27,1248.699951,1256.699951,1233.949951,1237.51001,702300,1126.089966,1186.910034,1119.329956,1170.939941,2590700.0
2009-03-30,1239.800049,1244.780029,1196.319946,1197.459961,527800,1179.599976,1256.699951,1179.130005,1237.51001,2759600.0
2009-03-31,1205.97998,1228.209961,1203.160034,1206.26001,503600,1179.599976,1256.699951,1179.130005,1237.51001,2759600.0
2009-04-01,1214.060059,1238.040039,1201.709961,1233.359985,586100,1179.599976,1256.699951,1179.130005,1237.51001,2759600.0
2009-04-02,1254.380005,1278.560059,1249.939941,1276.969971,732200,1179.599976,1256.699951,1179.130005,1237.51001,2759600.0
2009-04-03,1288.560059,1292.599976,1274.449951,1283.75,618700,1179.599976,1256.699951,1179.130005,1237.51001,2759600.0
2009-04-06,1292.420044,1315.300049,1292.420044,1297.849976,726400,1239.800049,1292.599976,1196.319946,1283.75,2968400.0
2009-04-07,1296.319946,1304.280029,1282.410034,1300.099976,686800,1239.800049,1292.599976,1196.319946,1283.75,2968400.0
2009-04-08,1284.97998,1287.589966,1260.72998,1262.069946,751400,1239.800049,1292.599976,1196.319946,1283.75,2968400.0
2009-04-09,1274.030029,1317.290039,1272.02002,1316.349976,933700,1239.800049,1292.599976,1196.319946,1283.75,2968400.0
2009-04-10,1340.869995,1355.689941,1319.52002,1336.040039,920400,1239.800049,1292.599976,1196.319946,1283.75,2968400.0
2009-04-13,1341.73999,1353.27002,1328.98999,1338.26001,815400,1292.420044,1355.689941,1260.72998,1336.040039,4018700.0
2009-04-14,1353.25,1356.310059,1323.640015,1342.630005,933400,1292.420044,1355.689941,1260.72998,1336.040039,4018700.0
2009-04-15,1321.599976,1341.319946,1305.160034,1333.089966,815700,1292.420044,1355.689941,1260.72998,1336.040039,4018700.0
2009-04-16,1356.880005,1371.280029,1334.650024,1336.719971,746700,1292.420044,1355.689941,1260.72998,1336.040039,4018700.0
2009-04-17,1354.930054,1360.900024,1316.109985,1329.0,794000,1292.420044,1355.689941,1260.72998,1336.040039,4018700.0
2009-04-20,1331.76001,1338.900024,1311.72998,1336.390015,566900,1341.73999,1371.280029,1305.160034,1329.0,4105200.0
2009-04-21,1307.949951,1338.47998,1303.219971,1336.810059,639600,1341.73999,1371.280029,1305.160034,1329.0,4105200.0
2009-04-22,1347.790039,1360.410034,1336.410034,1356.02002,730200,1341.73999,1371.280029,1305.160034,1329.0,4105200.0
2009-04-23,1367.300049,1371.949951,1353.160034,1368.800049,747000,1341.73999,1371.280029,1305.160034,1329.0,4105200.0
2009-04-24,1371.810059,1375.800049,1343.550049,1354.099976,683400,1341.73999,1371.280029,1305.160034,1329.0,4105200.0
2009-04-27,1358.199951,1366.660034,1334.02002,1339.829956,547300,1331.76001,1375.800049,1303.219971,1354.099976,3367100.0
2009-04-28,1344.77002,1353.800049,1298.859985,1300.23999,759000,1331.76001,1375.800049,1303.219971,1354.099976,3367100.0
2009-04-29,1310.619995,1338.430054,1299.97998,1338.420044,599300,1331.76001,1375.800049,1303.219971,1354.099976,3367100.0
2009-04-30,1353.670044,1377.819946,1350.459961,1369.359985,811800,1331.76001,1375.800049,1303.219971,1354.099976,3367100.0
2009-05-04,1386.02002,1397.920044,1381.119995,1397.920044,749100,1331.76001,1375.800049,1303.219971,1354.099976,3367100.0
2009-05-06,1399.819946,1408.569946,1385.349976,1393.449951,738900,1331.76001,1375.800049,1303.219971,1354.099976,3367100.0
2009-05-07,1414.550049,1415.47998,1389.819946,1401.079956,770600,1331.76001,1375.800049,1303.219971,1354.099976,3367100.0
2009-05-08,1400.469971,1412.140015,1390.829956,1412.130005,732200,1331.76001,1375.800049,1303.219971,1354.099976,3367100.0
2009-05-11,1416.420044,1420.310059,1405.420044,1415.160034,681600,1386.02002,1415.47998,1381.119995,1412.130005,2990800.0
2009-05-12,1406.439941,1411.209961,1395.910034,1403.51001,770700,1386.02002,1415.47998,1381.119995,1412.130005,2990800.0
2009-05-13,1409.589966,1414.630005,1400.349976,1414.52002,714000,1386.02002,1415.47998,1381.119995,1412.130005,2990800.0
2009-05-14,1395.599976,1400.380005,1380.910034,1380.949951,700900,1386.02002,1415.47998,1381.119995,1412.130005,2990800.0
2009-05-15,1395.150024,1399.839966,1385.829956,1391.72998,702800,1386.02002,1415.47998,1381.119995,1412.130005,2990800.0
2009-05-18,1385.709961,1387.199951,1366.579956,1386.680054,552500,1416.420044,1420.310059,1380.910034,1391.72998,3570000.0
2009-05-19,1416.949951,1428.209961,1411.890015,1428.209961,767800,1416.420044,1420.310059,1380.910034,1391.72998,3570000.0
2009-05-20,1427.97998,1436.920044,1424.599976,1435.699951,698900,1416.420044,1420.310059,1380.910034,1391.72998,3570000.0
2009-05-21,1431.030029,1433.069946,1412.72998,1421.650024,867600,1416.420044,1420.310059,1380.910034,1391.72998,3570000.0
2009-05-22,1406.27002,1431.319946,1402.800049,1403.75,676800,1416.420044,1420.310059,1380.910034,1391.72998,3570000.0
2009-05-25,1393.98999,1414.140015,1315.209961,1400.900024,825400,1385.709961,1436.920044,1366.579956,1403.75,3563600.0
2009-05-26,1407.579956,1409.290039,1361.579956,1372.040039,684600,1385.709961,1436.920044,1366.579956,1403.75,3563600.0
2009-05-27,1394.73999,1396.77002,1360.300049,1362.02002,786700,1385.709961,1436.920044,1366.579956,1403.75,3563600.0
2009-05-28,1355.890015,1392.170044,1345.099976,1392.170044,657900,1385.709961,1436.920044,1366.579956,1403.75,3563600.0
2009-05-29,1393.25,1398.439941,1380.680054,1395.890015,549700,1385.709961,1436.920044,1366.579956,1403.75,3563600.0
2009-06-01,1394.920044,1415.099976,1384.449951,1415.099976,559000,1393.98999,1414.140015,1315.209961,1395.890015,3504300.0
2009-06-02,1437.150024,1437.76001,1411.619995,1412.849976,705300,1393.98999,1414.140015,1315.209961,1395.890015,3504300.0
2009-06-03,1423.800049,1427.050049,1402.76001,1414.890015,731500,1393.98999,1414.140015,1315.209961,1395.890015,3504300.0
2009-06-04,1410.23999,1411.109985,1375.939941,1378.140015,583300,1393.98999,1414.140015,1315.209961,1395.890015,3504300.0
2009-06-05,1392.630005,1394.709961,1373.23999,1394.709961,511500,1393.98999,1414.140015,1315.209961,1395.890015,3504300.0
2009-06-08,1394.22998,1411.27002,1387.410034,1393.300049,516700,1394.920044,1437.76001,1373.23999,1394.709961,3090600.0
2009-06-09,1406.660034,1410.0,1371.52002,1371.839966,485700,1394.920044,1437.76001,1373.23999,1394.709961,3090600.0
2009-06-10,1379.609985,1414.880005,1376.459961,1414.880005,501900,1394.920044,1437.76001,1373.23999,1394.709961,3090600.0
2009-06-11,1411.920044,1435.280029,1407.5,1419.390015,490800,1394.920044,1437.76001,1373.23999,1394.709961,3090600.0
2009-06-12,1428.869995,1436.22998,1416.5,1428.589966,508600,1394.920044,1437.76001,1373.23999,1394.709961,3090600.0
2009-06-15,1427.75,1427.75,1401.189941,1412.420044,434600,1394.22998,1436.22998,1371.52002,1428.589966,2503700.0
2009-06-16,1394.699951,1410.01001,1389.329956,1399.150024,473900,1394.22998,1436.22998,1371.52002,1428.589966,2503700.0
2009-06-17,1391.969971,1397.209961,1384.130005,1391.170044,456100,1394.22998,1436.22998,1371.52002,1428.589966,2503700.0
2009-06-18,1390.219971,1396.75,1371.380005,1375.76001,502200,1394.22998,1436.22998,1371.52002,1428.589966,2503700.0
2009-06-19,1386.52002,1388.75,1369.76001,1383.339966,471000,1394.22998,1436.22998,1371.52002,1428.589966,2503700.0
2009-06-22,1381.849976,1399.920044,1379.75,1399.709961,410200,1427.75,1427.75,1369.76001,1383.339966,2337800.0
2009-06-23,1369.869995,1374.439941,1354.97998,1360.540039,509200,1427.75,1427.75,1369.76001,1383.339966,2337800.0
2009-06-24,1366.01001,1370.0,1350.310059,1363.790039,436500,1427.75,1427.75,1369.76001,1383.339966,2337800.0
2009-06-25,1366.780029,1402.349976,1366.780029,1392.72998,449200,1427.75,1427.75,1369.76001,1383.339966,2337800.0
2009-06-26,1401.569946,1404.01001,1388.380005,1394.530029,425900,1427.75,1427.75,1369.76001,1383.339966,2337800.0
2009-06-29,1399.640015,1408.939941,1386.030029,1388.449951,426300,1381.849976,1404.01001,1350.310059,1394.530029,2231000.0
2009-06-30,1402.300049,1409.099976,1385.76001,1390.069946,473100,1381.849976,1404.01001,1350.310059,1394.530029,2231000.0
2009-07-01,1386.329956,1414.790039,1381.089966,1411.660034,505500,1381.849976,1404.01001,1350.310059,1394.530029,2231000.0
2009-07-02,1419.150024,1419.150024,1403.180054,1411.47998,464100,1381.849976,1404.01001,1350.310059,1394.530029,2231000.0
2009-07-03,1389.930054,1420.040039,1389.390015,1420.040039,398600,1381.849976,1404.01001,1350.310059,1394.530029,2231000.0
2009-07-06,1419.170044,1434.310059,1416.199951,1428.939941,384600,1399.640015,1420.040039,1381.089966,1420.040039,2267600.0
2009-07-07,1434.469971,1439.569946,1426.949951,1434.199951,456800,1399.640015,1420.040039,1381.089966,1420.040039,2267600.0
2009-07-08,1424.920044,1431.02002,1412.680054,1431.02002,435400,1399.640015,1420.040039,1381.089966,1420.040039,2267600.0
2009-07-09,1428.73999,1443.810059,1426.410034,1430.890015,437300,1399.640015,1420.040039,1381.089966,1420.040039,2267600.0
2009-07-10,1435.52002,1436.5,1415.98999,1428.619995,456500,1399.640015,1420.040039,1381.089966,1420.040039,2267600.0
2009-07-13,1426.310059,1426.310059,1378.119995,1378.119995,446700,1419.170044,1443.810059,1412.680054,1428.619995,2170600.0
2009-07-14,1400.530029,1402.0,1377.599976,1385.560059,426800,1419.170044,1443.810059,1412.680054,1428.619995,2170600.0
2009-07-15,1402.76001,1422.410034,1402.280029,1420.859985,398400,1419.170044,1443.810059,1412.680054,1428.619995,2170600.0
2009-07-16,1438.02002,1442.099976,1426.51001,1432.219971,424000,1419.170044,1443.810059,1412.680054,1428.619995,2170600.0
2009-07-17,1443.48999,1445.599976,1432.800049,1440.099976,403700,1419.170044,1443.810059,1412.680054,1428.619995,2170600.0
2009-07-20,1447.849976,1480.48999,1447.109985,1478.51001,505000,1426.310059,1445.599976,1377.599976,1440.099976,2099600.0
2009-07-21,1489.449951,1496.869995,1480.640015,1488.98999,514700,1426.310059,1445.599976,1377.599976,1440.099976,2099600.0
2009-07-22,1492.369995,1496.48999,1485.040039,1494.040039,506900,1426.310059,1445.599976,1377.599976,1440.099976,2099600.0
2009-07-23,1495.390015,1504.699951,1484.829956,1496.48999,642900,1426.310059,1445.599976,1377.599976,1440.099976,2099600.0
2009-07-24,1508.319946,1510.819946,1496.890015,1502.589966,533000,1426.310059,1445.599976,1377.599976,1440.099976,2099600.0
2009-07-27,1510.75,1529.26001,1505.849976,1524.050049,504100,1447.849976,1510.819946,1447.109985,1502.589966,2702500.0
2009-07-28,1521.48999,1528.550049,1518.5,1526.030029,431400,1447.849976,1510.819946,1447.109985,1502.589966,2702500.0
2009-07-29,1524.079956,1529.800049,1516.030029,1524.319946,486400,1447.849976,1510.819946,1447.109985,1502.589966,2702500.0
2009-07-30,1524.560059,1535.359985,1511.130005,1534.73999,431300,1447.849976,1510.819946,1447.109985,1502.589966,2702500.0
2009-07-31,1543.050049,1559.069946,1536.859985,1557.290039,466500,1447.849976,1510.819946,1447.109985,1502.589966,2702500.0
2009-08-03,1561.939941,1570.01001,1554.77002,1564.97998,490200,1510.75,1559.069946,1505.849976,1557.290039,2319700.0
2009-08-04,1576.949951,1586.119995,1558.469971,1566.369995,589900,1510.75,1559.069946,1505.849976,1557.290039,2319700.0
2009-08-05,1571.709961,1575.030029,1557.790039,1559.469971,494900,1510.75,1559.069946,1505.849976,1557.290039,2319700.0
2009-08-06,1555.640015,1572.170044,1546.5,1565.040039,492300,1510.75,1559.069946,1505.849976,1557.290039,2319700.0
2009-08-07,1563.130005,1576.800049,1559.180054,1576.0,477600,1510.75,1559.069946,1505.849976,1557.290039,2319700.0
2009-08-10,1585.349976,1588.150024,1573.219971,1576.109985,490600,1561.939941,1586.119995,1546.5,1576.0,2544900.0
2009-08-11,1572.329956,1580.439941,1570.51001,1579.209961,574000,1561.939941,1586.119995,1546.5,1576.0,2544900.0
2009-08-12,1571.73999,1571.73999,1552.51001,1565.349976,510500,1561.939941,1586.119995,1546.5,1576.0,2544900.0
2009-08-13,1578.949951,1581.339966,1564.640015,1564.640015,562800,1561.939941,1586.119995,1546.5,1576.0,2544900.0
2009-08-14,1582.209961,1594.459961,1579.170044,1591.410034,606500,1561.939941,1586.119995,1546.5,1576.0,2544900.0
2009-08-17,1588.72998,1588.72998,1541.73999,1547.060059,594900,1585.349976,1594.459961,1552.51001,1591.410034,2744400.0
2009-08-18,1534.219971,1560.72998,1530.650024,1550.23999,598300,1585.349976,1594.459961,1552.51001,1591.410034,2744400.0
2009-08-19,1555.030029,1564.900024,1545.930054,1545.959961,521600,1585.349976,1594.459961,1552.51001,1591.410034,2744400.0
2009-08-20,1559.98999,1577.079956,1544.5,1576.390015,454900,1585.349976,1594.459961,1552.51001,1591.410034,2744400.0
2009-08-21,1582.609985,1590.150024,1564.449951,1580.97998,514700,1585.349976,1594.459961,1552.51001,1591.410034,2744400.0
2009-08-24,1604.310059,1614.050049,1602.339966,1612.219971,541300,1588.72998,1590.150024,1530.650024,1580.97998,2684400.0
2009-08-25,1603.030029,1610.329956,1596.0,1601.380005,461100,1588.72998,1590.150024,1530.650024,1580.97998,2684400.0
2009-08-26,1607.699951,1615.050049,1602.400024,1614.119995,451600,1588.72998,1590.150024,1530.650024,1580.97998,2684400.0
2009-08-27,1608.829956,1614.069946,1590.97998,1599.329956,426300,1588.72998,1590.150024,1530.650024,1580.97998,2684400.0
2009-08-28,1612.930054,1616.290039,1599.680054,1607.939941,455500,1588.72998,1590.150024,1530.650024,1580.97998,2684400.0
2009-08-31,1607.609985,1611.650024,1580.280029,1591.849976,443600,1604.310059,1616.290039,1590.97998,1607.939941,2335800.0
2009-09-01,1592.290039,1624.339966,1583.109985,1623.060059,444400,1604.310059,1616.290039,1590.97998,1607.939941,2335800.0
2009-09-02,1598.660034,1622.819946,1592.47998,1613.160034,561700,1604.310059,1616.290039,1590.97998,1607.939941,2335800.0
2009-09-03,1614.530029,1620.060059,1605.959961,1613.530029,493300,1604.310059,1616.290039,1590.97998,1607.939941,2335800.0
2009-09-04,1623.069946,1623.069946,1597.199951,1608.900024,594800,1604.310059,1616.290039,1590.97998,1607.939941,2335800.0
2009-09-07,1618.790039,1619.97998,1601.040039,1608.569946,411200,1607.609985,1624.339966,1580.280029,1608.900024,2537800.0
2009-09-08,1616.47998,1622.72998,1610.910034,1619.689941,523900,1607.609985,1624.339966,1580.280029,1608.900024,2537800.0
2009-09-09,1622.25,1622.810059,1602.689941,1607.77002,518400,1607.609985,1624.339966,1580.280029,1608.900024,2537800.0
2009-09-10,1615.709961,1644.680054,1613.76001,1644.680054,581100,1607.609985,1624.339966,1580.280029,1608.900024,2537800.0
2009-09-11,1644.310059,1653.77002,1639.829956,1651.699951,514700,1607.609985,1624.339966,1580.280029,1608.900024,2537800.0
2009-09-14,1653.170044,1653.589966,1628.959961,1634.910034,432400,1618.790039,1653.77002,1601.040039,1651.699951,2549300.0
2009-09-15,1646.290039,1654.920044,1640.869995,1653.400024,550500,1618.790039,1653.77002,1601.040039,1651.699951,2549300.0
2009-09-16,1660.430054,1693.839966,1660.430054,1683.329956,568400,1618.790039,1653.77002,1601.040039,1651.699951,2549300.0
2009-09-17,1700.189941,1704.880005,1682.040039,1695.469971,527900,1618.790039,1653.77002,1601.040039,1651.699951,2549300.0
2009-09-18,1695.170044,1713.219971,1691.640015,1699.709961,500100,1618.790039,1653.77002,1601.040039,1651.699951,2549300.0
2009-09-21,1700.560059,1709.339966,1691.920044,1695.5,517300,1653.170044,1713.219971,1628.959961,1699.709961,2579300.0
2009-09-22,1701.959961,1720.72998,1701.569946,1718.880005,448400,1653.170044,1713.219971,1628.959961,1699.709961,2579300.0
2009-09-23,1723.030029,1723.170044,1705.97998,1711.469971,503200,1653.170044,1713.219971,1628.959961,1699.709961,2579300.0
2009-09-24,1706.189941,1715.550049,1680.959961,1693.880005,421200,1653.170044,1713.219971,1628.959961,1699.709961,2579300.0
2009-09-25,1686.410034,1691.709961,1662.52002,1691.47998,391900,1653.170044,1713.219971,1628.959961,1699.709961,2579300.0
2009-09-28,1678.569946,1685.339966,1668.969971,1675.550049,351400,1700.560059,1723.170044,1662.52002,1691.47998,2282000.0
2009-09-29,1695.939941,1696.709961,1680.689941,1690.050049,343700,1700.560059,1723.170044,1662.52002,1691.47998,2282000.0
2009-09-30,1688.599976,1704.23999,1665.900024,1673.140015,369900,1700.560059,1723.170044,1662.52002,1691.47998,2282000.0
2009-10-01,1680.459961,1685.01001,1629.550049,1644.630005,337400,1700.560059,1723.170044,1662.52002,1691.47998,2282000.0
2009-10-05,1622.099976,1629.01001,1603.709961,1606.900024,319000,1700.560059,1723.170044,1662.52002,1691.47998,2282000.0
2009-10-06,1620.310059,1626.02002,1590.469971,1598.439941,390400,1700.560059,1723.170044,1662.52002,1691.47998,2282000.0
2009-10-07,1619.069946,1625.109985,1598.0,1598.0,411300,1700.560059,1723.170044,1662.52002,1691.47998,2282000.0
2009-10-08,1607.859985,1615.459961,1591.150024,1615.459961,377000,1700.560059,1723.170044,1662.52002,1691.47998,2282000.0
2009-10-09,1622.119995,1648.97998,1614.609985,1646.790039,440500,1700.560059,1723.170044,1662.52002,1691.47998,2282000.0
2009-10-12,1660.189941,1661.369995,1631.589966,1639.810059,413700,1622.099976,1648.97998,1590.469971,1646.790039,1938200.0
2009-10-13,1634.48999,1642.780029,1614.459961,1628.930054,420300,1622.099976,1648.97998,1590.469971,1646.790039,1938200.0
2009-10-14,1642.099976,1653.219971,1637.780029,1649.089966,412100,1622.099976,1648.97998,1590.469971,1646.790039,1938200.0
2009-10-15,1661.689941,1672.079956,1653.329956,1658.98999,374200,1622.099976,1648.97998,1590.469971,1646.790039,1938200.0
2009-10-16,1656.069946,1667.48999,1638.48999,1640.359985,373000,1622.099976,1648.97998,1590.469971,1646.790039,1938200.0
2009-10-19,1633.339966,1649.689941,1614.849976,1649.069946,279900,1660.189941,1672.079956,1614.459961,1640.359985,1993300.0
2009-10-20,1663.949951,1665.650024,1649.27002,1659.150024,402300,1660.189941,1672.079956,1614.459961,1640.359985,1993300.0
2009-10-21,1649.810059,1664.52002,1645.560059,1653.859985,366300,1660.189941,1672.079956,1614.459961,1640.359985,1993300.0
2009-10-22,1638.01001,1650.030029,1623.959961,1630.329956,386900,1660.189941,1672.079956,1614.459961,1640.359985,1993300.0
2009-10-23,1643.619995,1647.27002,1633.109985,1640.170044,331300,1660.189941,1672.079956,1614.459961,1640.359985,1993300.0
2009-10-26,1634.329956,1663.030029,1633.920044,1657.109985,314200,1633.339966,1665.650024,1614.849976,1640.170044,1766700.0
2009-10-27,1646.76001,1651.630005,1637.150024,1649.530029,334700,1633.339966,1665.650024,1614.849976,1640.170044,1766700.0
2009-10-28,1648.800049,1652.459961,1604.01001,1609.709961,370000,1633.339966,1665.650024,1614.849976,1640.170044,1766700.0
2009-10-29,1584.52002,1587.189941,1564.410034,1585.849976,372500,1633.339966,1665.650024,1614.849976,1640.170044,1766700.0
2009-10-30,1605.119995,1605.119995,1580.689941,1580.689941,272700,1633.339966,1665.650024,1614.849976,1640.170044,1766700.0
2009-11-02,1543.23999,1570.150024,1543.23999,1559.089966,289900,1634.329956,1663.030029,1564.410034,1580.689941,1664100.0
2009-11-03,1562.099976,1565.01001,1549.099976,1549.920044,274500,1634.329956,1663.030029,1564.410034,1580.689941,1664100.0
2009-11-04,1556.02002,1579.930054,1550.72998,1579.930054,267400,1634.329956,1663.030029,1564.410034,1580.689941,1664100.0
2009-11-05,1568.670044,1571.800049,1551.939941,1552.23999,204400,1634.329956,1663.030029,1564.410034,1580.689941,1664100.0
2009-11-06,1577.640015,1577.640015,1565.47998,1572.459961,254300,1634.329956,1663.030029,1564.410034,1580.689941,1664100.0
2009-11-09,1577.920044,1592.099976,1573.359985,1576.790039,246200,1543.23999,1579.930054,1543.23999,1572.459961,1290500.0
2009-11-10,1595.329956,1600.410034,1580.030029,1582.300049,276900,1543.23999,1579.930054,1543.23999,1572.459961,1290500.0
2009-11-11,1590.439941,1594.819946,1574.780029,1594.819946,263300,1543.23999,1579.930054,1543.23999,1572.459961,1290500.0
2009-11-12,1598.550049,1603.01001,1572.719971,1572.72998,282800,1543.23999,1579.930054,1543.23999,1572.459961,1290500.0
2009-11-13,1581.599976,1587.069946,1561.930054,1571.98999,260000,1543.23999,1579.930054,1543.23999,1572.459961,1290500.0
2009-11-16,1577.630005,1592.47998,1566.829956,1592.469971,246300,1577.920044,1603.01001,1561.930054,1571.98999,1329200.0
2009-11-17,1599.790039,1602.670044,1585.969971,1585.97998,296000,1577.920044,1603.01001,1561.930054,1571.98999,1329200.0
2009-11-18,1595.880005,1612.630005,1594.859985,1603.969971,280000,1577.920044,1603.01001,1561.930054,1571.98999,1329200.0
2009-11-19,1608.939941,1625.349976,1608.579956,1620.540039,281500,1577.920044,1603.01001,1561.930054,1571.98999,1329200.0
2009-11-20,1613.280029,1624.900024,1612.319946,1620.599976,262300,1577.920044,1603.01001,1561.930054,1571.98999,1329200.0
2009-11-23,1623.800049,1630.410034,1611.72998,1619.050049,257000,1577.630005,1625.349976,1566.829956,1620.599976,1366100.0
2009-11-24,1626.930054,1627.109985,1601.140015,1606.420044,397900,1577.630005,1625.349976,1566.829956,1620.599976,1366100.0
2009-11-25,1608.829956,1614.900024,1599.079956,1611.880005,287000,1577.630005,1625.349976,1566.829956,1620.599976,1366100.0
2009-11-26,1606.72998,1621.209961,1599.51001,1599.52002,282600,1577.630005,1625.349976,1566.829956,1620.599976,1366100.0
2009-11-27,1574.560059,1581.439941,1519.400024,1524.5,390000,1577.630005,1625.349976,1566.829956,1620.599976,1366100.0
2009-11-30,1547.650024,1566.51001,1547.650024,1555.599976,311500,1623.800049,1630.410034,1519.400024,1524.5,1614500.0
2009-12-01,1550.349976,1569.719971,1541.089966,1569.719971,304900,1623.800049,1630.410034,1519.400024,1524.5,1614500.0
2009-12-02,1582.619995,1597.119995,1579.98999,1591.630005,329400,1623.800049,1630.410034,1519.400024,1524.5,1614500.0
2009-12-03,1597.310059,1615.0,1594.5,1615.0,282300,1623.800049,1630.410034,1519.400024,1524.5,1614500.0
2009-12-04,1609.069946,1629.800049,1608.390015,1624.76001,281900,1623.800049,1630.410034,1519.400024,1524.5,1614500.0
2009-12-07,1633.300049,1635.719971,1625.439941,1632.650024,267000,1547.650024,1629.800049,1541.089966,1624.76001,1510000.0
2009-12-08,1630.780029,1638.219971,1622.310059,1627.780029,355500,1547.650024,1629.800049,1541.089966,1624.76001,1510000.0
2009-12-09,1615.650024,1634.170044,1609.810059,1634.170044,354600,1547.650024,1629.800049,1541.089966,1624.76001,1510000.0
2009-12-10,1635.579956,1652.72998,1612.709961,1652.72998,470000,1547.650024,1629.800049,1541.089966,1624.76001,1510000.0
2009-12-11,1650.569946,1664.050049,1641.540039,1656.900024,438800,1547.650024,1629.800049,1541.089966,1624.76001,1510000.0
2009-12-14,1662.73999,1664.849976,1644.75,1664.77002,412000,1633.300049,1664.050049,1609.810059,1656.900024,1885900.0
2009-12-15,1659.77002,1667.72998,1657.849976,1665.849976,366100,1633.300049,1664.050049,1609.810059,1656.900024,1885900.0
2009-12-16,1666.160034,1670.099976,1652.099976,1664.23999,370500,1633.300049,1664.050049,1609.810059,1656.900024,1885900.0
2009-12-17,1663.650024,1664.650024,1647.660034,1647.839966,376800,1633.300049,1664.050049,1609.810059,1656.900024,1885900.0
2009-12-18,1639.25,1651.02002,1632.089966,1647.040039,264000,1633.300049,1664.050049,1609.810059,1656.900024,1885900.0
2009-12-21,1646.319946,1650.890015,1637.22998,1644.22998,288600,1662.73999,1670.099976,1632.089966,1647.040039,1789400.0
2009-12-22,1656.180054,1658.099976,1647.209961,1655.540039,472100,1662.73999,1670.099976,1632.089966,1647.040039,1789400.0
2009-12-23,1661.439941,1661.680054,1654.869995,1661.349976,371800,1662.73999,1670.099976,1632.089966,1647.040039,1789400.0
2009-12-24,1663.660034,1687.079956,1662.310059,1682.339966,330900,1662.73999,1670.099976,1632.089966,1647.040039,1789400.0
2009-12-28,1695.189941,1695.329956,1679.560059,1685.589966,389500,1662.73999,1670.099976,1632.089966,1647.040039,1789400.0
2009-12-29,1674.959961,1683.050049,1662.069946,1672.47998,318000,1662.73999,1670.099976,1632.089966,1647.040039,1789400.0
2009-12-30,1670.189941,1682.77002,1661.109985,1682.77002,326500,1662.73999,1670.099976,1632.089966,1647.040039,1789400.0
2010-01-04,1681.709961,1696.140015,1681.709961,1696.140015,296500,1662.73999,1670.099976,1632.089966,1647.040039,1789400.0
2010-01-05,1701.619995,1702.390015,1686.449951,1690.619995,408900,1662.73999,1670.099976,1632.089966,1647.040039,1789400.0
2010-01-06,1697.880005,1706.890015,1696.099976,1705.319946,426000,1662.73999,1670.099976,1632.089966,1647.040039,1789400.0
2010-01-07,1702.920044,1707.900024,1683.449951,1683.449951,462400,1662.73999,1670.099976,1632.089966,1647.040039,1789400.0
2010-01-08,1694.060059,1695.26001,1668.839966,1695.26001,380000,1662.73999,1670.099976,1632.089966,1647.040039,1789400.0
2010-01-11,1700.790039,1705.72998,1694.119995,1694.119995,407700,1681.709961,1707.900024,1668.839966,1695.26001,1973800.0
2010-01-12,1695.829956,1701.160034,1683.290039,1698.640015,383800,1681.709961,1707.900024,1668.839966,1695.26001,1973800.0
2010-01-13,1683.51001,1687.579956,1671.109985,1671.410034,361900,1681.709961,1707.900024,1668.839966,1695.26001,1973800.0
2010-01-14,1680.680054,1692.780029,1677.459961,1685.77002,433800,1681.709961,1707.900024,1668.839966,1695.26001,1973800.0
2010-01-15,1694.650024,1704.430054,1686.119995,1701.800049,415900,1681.709961,1707.900024,1668.839966,1695.26001,1973800.0
2010-01-18,1696.140015,1716.619995,1688.890015,1711.780029,420800,1700.790039,1705.72998,1671.109985,1701.800049,2003100.0
2010-01-19,1719.410034,1723.219971,1706.72998,1710.219971,384400,1700.790039,1705.72998,1671.109985,1701.800049,2003100.0
2010-01-20,1723.01001,1723.01001,1708.579956,1714.380005,695700,1700.790039,1705.72998,1671.109985,1701.800049,2003100.0
2010-01-21,1700.530029,1722.01001,1695.180054,1722.01001,543500,1700.790039,1705.72998,1671.109985,1701.800049,2003100.0
2010-01-22,1696.209961,1706.089966,1665.599976,1684.349976,615100,1700.790039,1705.72998,1671.109985,1701.800049,2003100.0
2010-01-25,1662.77002,1681.829956,1660.579956,1670.199951,585000,1696.140015,1723.219971,1665.599976,1684.349976,2659500.0
2010-01-26,1670.469971,1671.660034,1626.97998,1637.339966,576900,1696.140015,1723.219971,1665.599976,1684.349976,2659500.0
2010-01-27,1641.880005,1643.640015,1620.550049,1625.47998,446500,1696.140015,1723.219971,1665.599976,1684.349976,2659500.0
2010-01-28,1632.579956,1649.459961,1619.26001,1642.430054,479600,1696.140015,1723.219971,1665.599976,1684.349976,2659500.0
2010-01-29,1621.0,1626.569946,1595.390015,1602.430054,473900,1696.140015,1723.219971,1665.599976,1684.349976,2659500.0
2010-02-01,1603.869995,1611.98999,1590.800049,1606.439941,382200,1662.77002,1681.829956,1595.390015,1602.430054,2561900.0
2010-02-02,1618.599976,1618.599976,1591.23999,1595.810059,435000,1662.77002,1681.829956,1595.390015,1602.430054,2561900.0
2010-02-03,1614.160034,1618.859985,1602.550049,1615.02002,438200,1662.77002,1681.829956,1595.390015,1602.430054,2561900.0
