Date,Open,High,Low,Close,Volume
2007-06-12,2560.409912,2576.889893,2547.98999,2549.77002,2047210000
2007-06-13,2558.469971,2582.310059,2556.719971,2582.310059,2086610000
2007-06-14,2584.139893,2604.76001,2583.929932,2599.409912,1936220000
2007-06-15,2625.330078,2630.51001,2620.719971,2626.709961,-1874217296
2007-06-18,2631.340088,2631.449951,2617.659912,2626.600098,1717120000
2007-06-19,2620.310059,2631.300049,2612.419922,2626.76001,1871880000
2007-06-20,2632.199951,2634.600098,2599.629883,2599.959961,-1501707296
2007-06-21,2597.649902,2618.540039,2586.050049,2616.959961,-1732327296
2007-06-22,2610.360107,2612.75,2583.23999,2588.959961,-1054617296
2007-06-25,2590.590088,2605.870117,2568.5,2577.080078,2039010000
2007-06-26,2589.219971,2590.889893,2566.340088,2574.159912,2100330000
2007-06-27,2563.830078,2605.919922,2560.449951,2605.350098,2020260000
2007-06-28,2606.139893,2624.600098,2604.600098,2608.370117,1923410000
2007-06-29,2619.939941,2626.560059,2590.090088,2603.22998,-2126547296
2007-07-02,2617.389893,2632.300049,2614.840088,2632.300049,1853840000
2007-07-03,2636.709961,2644.949951,2635.0,2644.949951,1089120000
2007-07-05,2646.300049,2658.01001,2637.780029,2656.649902,1694530000
2007-07-06,2656.300049,2667.969971,2649.050049,2666.51001,1597110000
2007-07-09,2668.98999,2672.590088,2660.649902,2670.02002,1895200000
2007-07-10,2657.870117,2662.550049,2637.659912,2639.159912,-2065627296
2007-07-11,2637.120117,2652.340088,2631.889893,2651.790039,2014260000
2007-07-12,2662.76001,2701.72998,2662.52002,2701.72998,-2128617296
2007-07-13,2696.959961,2707.639893,2694.090088,2707.0,1729190000
2007-07-16,2703.399902,2712.129883,2693.709961,2697.330078,1751060000
2007-07-17,2702.100098,2719.939941,2701.560059,2712.290039,-2136277296
2007-07-18,2695.280029,2699.870117,2674.26001,2699.48999,-2037587296
2007-07-19,2716.659912,2724.73999,2710.840088,2720.040039,-2117467296
2007-07-20,2709.98999,2710.320068,2674.639893,2687.600098,-1959047296
2007-07-23,2698.48999,2705.030029,2688.409912,2690.580078,2034080000
2007-07-24,2673.699951,2682.399902,2634.030029,2639.860107,-1831697296
2007-07-25,2660.189941,2665.810059,2628.149902,2648.169922,-1812717296
2007-07-26,2620.75,2632.459961,2563.810059,2599.340088,-902827296
2007-07-27,2599.870117,2608.98999,2562.060059,2562.23999,-1589677296
2007-07-30,2568.139893,2592.0,2552.310059,2583.280029,-2003257296
2007-07-31,2606.320068,2607.449951,2545.899902,2546.27002,-1505837296
2007-08-01,2538.5,2557.110107,2515.810059,2553.870117,-1382697296
2007-08-02,2557.590088,2579.280029,2553.139893,2575.97998,-1837997296
2007-08-03,2572.919922,2575.580078,2511.120117,2511.25,-1790537296
2007-08-06,2524.870117,2547.330078,2491.959961,2547.330078,-1479407296
2007-08-07,2532.780029,2577.810059,2523.439941,2561.600098,-1590937296
2007-08-08,2582.600098,2627.75,2582.600098,2612.97998,-752077296
2007-08-09,2573.030029,2615.929932,2556.48999,2556.48999,-701517296
2007-08-10,2529.540039,2569.25,2503.159912,2544.889893,-1092397296
2007-08-13,2566.600098,2572.51001,2541.350098,2542.23999,-2140217296
2007-08-14,2549.26001,2552.48999,2499.120117,2499.120117,1982860000
2007-08-15,2492.76001,2520.389893,2457.889893,2458.830078,-2035097296
2007-08-16,2440.909912,2460.5,2386.689941,2451.070068,-1015347296
2007-08-17,2510.379883,2524.959961,2466.360107,2505.030029,-1714627296
2007-08-20,2511.070068,2516.310059,2487.439941,2508.590088,1656440000
2007-08-21,2502.310059,2529.659912,2500.659912,2521.300049,1677080000
2007-08-22,2542.98999,2554.899902,2533.73999,2552.800049,1787060000
2007-08-23,2562.409912,2565.350098,2530.570068,2541.699951,1622880000
2007-08-24,2539.649902,2576.689941,2534.639893,2576.689941,1624860000
2007-08-27,2570.409912,2573.830078,2557.47998,2561.25,1314030000
2007-08-28,2546.389893,2548.060059,2500.550049,2500.639893,1562800000
2007-08-29,2518.820068,2563.159912,2512.600098,2563.159912,1649720000
2007-08-30,2545.080078,2587.860107,2542.47998,2565.300049,1704910000
2007-08-31,2596.189941,2603.110107,2579.790039,2596.360107,1536640000
2007-09-04,2596.379883,2644.449951,2596.379883,2630.23999,1863090000
2007-09-05,2618.280029,2621.540039,2596.699951,2605.949951,1921820000
2007-09-06,2615.73999,2620.889893,2595.52002,2614.320068,1795220000
2007-09-07,2581.47998,2584.280029,2556.590088,2565.699951,1906520000
2007-09-10,2581.780029,2588.879883,2536.929932,2559.110107,1771430000
2007-09-11,2573.280029,2598.939941,2572.860107,2597.469971,1743730000
2007-09-12,2592.830078,2612.179932,2590.379883,2592.070068,1888570000
2007-09-13,2607.129883,2612.699951,2589.409912,2601.060059,1666510000
2007-09-14,2582.149902,2603.629883,2577.72998,2602.179932,1586580000
2007-09-17,2594.040039,2596.090088,2575.360107,2581.659912,1407780000
2007-09-18,2592.959961,2651.659912,2583.139893,2651.659912,2083620000
2007-09-19,2665.889893,2683.02002,2654.899902,2666.47998,-2111157296
2007-09-20,2659.580078,2669.429932,2648.070068,2654.290039,1751460000
2007-09-21,2670.75,2678.689941,2666.320068,2671.219971,-2026667296
2007-09-24,2676.419922,2692.159912,2660.52002,2667.949951,1848950000
2007-09-25,2658.530029,2683.919922,2656.330078,2683.449951,1910890000
2007-09-26,2696.530029,2709.22998,2689.590088,2699.030029,1984010000
2007-09-27,2711.820068,2712.790039,2702.02002,2709.590088,1745070000
2007-09-28,2709.649902,2716.75,2692.02002,2701.5,1929890000
2007-10-01,2704.25,2743.530029,2704.25,2740.98999,1914080000
2007-10-02,2740.649902,2747.110107,2732.689941,2747.110107,1740460000
2007-10-03,2734.320068,2746.139893,2721.22998,2729.429932,1851090000
2007-10-04,2735.389893,2735.52002,2718.050049,2733.570068,1695520000
2007-10-05,2754.679932,2784.929932,2749.850098,2780.320068,2012860000
2007-10-08,2777.719971,2787.370117,2771.600098,2787.370117,1496610000
2007-10-09,2793.949951,2806.409912,2784.52002,2803.909912,1865120000
2007-10-10,2805.439941,2813.669922,2795.97998,2811.610107,1916630000
2007-10-11,2824.550049,2834.0,2757.76001,2772.199951,-1786277296
2007-10-12,2779.790039,2806.179932,2778.290039,2805.679932,1957790000
2007-10-15,2809.169922,2811.659912,2764.679932,2780.050049,1967120000
2007-10-16,2770.030029,2781.800049,2759.429932,2763.909912,2038520000
2007-10-17,2801.659912,2803.959961,2755.26001,2792.669922,-1894887296
2007-10-18,2778.310059,2803.26001,2770.110107,2799.310059,1973010000
2007-10-19,2799.320068,2799.320068,2725.159912,2725.159912,-1923317296
2007-10-22,2705.860107,2755.469971,2698.139893,2753.929932,1958710000
2007-10-23,2775.52002,2799.26001,2758.530029,2799.26001,-1959197296
2007-10-24,2775.330078,2781.959961,2720.300049,2774.76001,-1555287296
2007-10-25,2777.590088,2787.290039,2733.080078,2750.860107,-1541607296
2007-10-26,2806.52002,2810.310059,2776.530029,2804.189941,-1711287296
2007-10-29,2815.159912,2825.370117,2805.25,2817.439941,2014730000
2007-10-30,2807.320068,2828.820068,2803.669922,2816.709961,2121930000
2007-10-31,2827.800049,2861.51001,2815.669922,2859.120117,-1760437296
2007-11-01,2835.0,2835.629883,2793.169922,2794.830078,-1766557296
2007-11-02,2812.790039,2817.030029,2773.820068,2810.379883,-1868917296
2007-11-05,2782.800049,2807.51001,2771.909912,2795.179932,2092590000
2007-11-06,2809.810059,2825.469971,2780.219971,2825.179932,-1812807296
2007-11-07,2798.449951,2810.189941,2748.310059,2748.76001,-1803787296
2007-11-08,2748.399902,2753.050049,2648.030029,2696.0,-833157296
2007-11-09,2648.959961,2668.790039,2624.429932,2627.939941,-1339177296
2007-11-12,2619.409912,2643.0,2583.0,2584.129883,-1474227296
2007-11-13,2613.370117,2673.649902,2613.370117,2673.649902,-1632187296
2007-11-14,2698.030029,2698.350098,2636.320068,2644.320068,-1874707296
2007-11-15,2636.27002,2652.649902,2601.389893,2618.51001,-2005487296
2007-11-16,2631.810059,2640.030029,2596.590088,2637.23999,-1779287296
2007-11-19,2622.439941,2628.149902,2583.26001,2593.379883,-2106957296
2007-11-20,2603.530029,2633.820068,2554.320068,2596.810059,-1687597296
2007-11-21,2570.530029,2597.169922,2542.699951,2562.149902,2034730000
2007-11-23,2578.98999,2601.550049,2567.580078,2596.600098,804330000
2007-11-26,2599.820068,2613.689941,2539.810059,2540.98999,2019400000
2007-11-27,2557.97998,2585.929932,2546.370117,2580.800049,-2128037296
2007-11-28,2607.330078,2667.929932,2606.860107,2662.909912,-1776387296
2007-11-29,2653.360107,2675.209961,2648.48999,2668.129883,-2137797296
2007-11-30,2693.610107,2696.23999,2642.25,2660.959961,-1723627296
2007-12-03,2654.909912,2667.820068,2636.959961,2637.129883,1994710000
2007-12-04,2620.340088,2636.01001,2613.830078,2619.830078,2044740000
2007-12-05,2648.959961,2671.719971,2647.409912,2666.360107,-2036127296
2007-12-06,2665.870117,2709.100098,2664.709961,2709.030029,1970680000
2007-12-07,2710.330078,2711.959961,2695.959961,2706.159912,1855070000
2007-12-10,2710.72998,2727.840088,2706.590088,2718.949951,1776540000
2007-12-11,2723.090088,2734.820068,2650.219971,2652.350098,-2099767296
2007-12-12,2703.26001,2712.590088,2638.820068,2671.139893,-1983067296
2007-12-13,2651.449951,2670.330078,2641.570068,2668.48999,2143760000
2007-12-14,2647.679932,2671.879883,2634.75,2635.73999,1902390000
2007-12-17,2623.22998,2626.370117,2574.459961,2574.459961,1873110000
2007-12-18,2597.590088,2604.379883,2553.98999,2596.030029,1982590000
2007-12-19,2593.330078,2609.72998,2583.320068,2601.01001,1835920000
2007-12-20,2628.120117,2640.879883,2605.209961,2640.860107,1960470000
2007-12-21,2676.850098,2691.98999,2671.590088,2691.98999,-1786167296
2007-12-24,2694.350098,2715.77002,2694.350098,2713.5,778620000
2007-12-26,2702.820068,2727.550049,2698.47998,2724.409912,1241830000
2007-12-27,2715.02002,2717.120117,2675.889893,2676.790039,-1970147296
2007-12-28,2693.360107,2697.77002,2661.790039,2674.459961,1338850000
2007-12-31,2663.780029,2668.610107,2646.090088,2652.280029,1454550000
2008-01-02,2653.909912,2661.5,2597.810059,2609.629883,2076690000
2008-01-03,2611.959961,2624.27002,2592.179932,2602.679932,1970200000
2008-01-04,2571.080078,2571.080078,2502.679932,2504.649902,-1778657296
2008-01-07,2514.149902,2521.620117,2471.22998,2499.459961,-1694867296
2008-01-08,2506.969971,2527.419922,2440.51001,2440.51001,-1728487296
2008-01-09,2443.850098,2474.550049,2407.389893,2474.550049,-1473807296
2008-01-10,2452.120117,2503.550049,2446.800049,2488.52002,-1654567296
2008-01-11,2471.860107,2473.949951,2428.850098,2439.939941,-1939477296
2008-01-14,2470.870117,2483.129883,2455.340088,2478.300049,2134230000
2008-01-15,2449.040039,2455.290039,2412.469971,2417.590088,-1904847296
2008-01-16,2390.560059,2429.580078,2361.219971,2394.590088,-897637296
2008-01-17,2405.73999,2416.51001,2343.649902,2346.899902,-1509037296
2008-01-18,2365.560059,2384.209961,2323.290039,2340.02002,-1303607296
2008-01-22,2221.199951,2318.600098,2221.199951,2292.27002,-1133537296
2008-01-23,2226.77002,2320.129883,2202.540039,2316.409912,-644717296
2008-01-24,2328.860107,2361.889893,2326.370117,2360.919922,-1366067296
2008-01-25,2402.800049,2408.219971,2322.560059,2326.199951,-1695557296
2008-01-28,2324.850098,2349.909912,2306.639893,2349.909912,2033860000
2008-01-29,2360.429932,2362.110107,2332.0,2358.060059,-2134927296
2008-01-30,2346.360107,2396.0,2343.879883,2349.0,-1676117296
2008-01-31,2317.110107,2403.459961,2313.52002,2389.860107,-1481547296
2008-02-01,2392.580078,2419.22998,2374.5,2413.360107,-1234787296
2008-02-04,2413.419922,2413.419922,2382.090088,2382.850098,2050940000
2008-02-05,2344.810059,2359.429932,2309.570068,2309.570068,-1793147296
2008-02-06,2327.179932,2338.27002,2277.27002,2278.75,-1932947296
2008-02-07,2259.620117,2318.52002,2252.649902,2293.030029,-1348607296
2008-02-08,2290.5,2318.669922,2280.27002,2304.850098,-2065637296
2008-02-11,2310.75,2326.22998,2294.419922,2320.060059,2072270000
2008-02-12,2333.310059,2349.550049,2305.830078,2320.040039,-2111437296
2008-02-13,2347.219971,2373.929932,2338.909912,2373.929932,-2120297296
2008-02-14,2376.219971,2376.219971,2328.590088,2332.540039,-2027387296
2008-02-15,2320.580078,2329.169922,2305.810059,2321.800049,1999540000
2008-02-19,2348.97998,2352.790039,2300.100098,2306.199951,1988690000
2008-02-20,2292.820068,2331.699951,2291.23999,2327.100098,-2036787296
2008-02-21,2344.080078,2353.790039,2294.77002,2299.780029,-2017427296
2008-02-22,2306.610107,2308.76001,2265.360107,2303.350098,-1970517296
2008-02-25,2303.409912,2333.709961,2294.379883,2327.47998,-2142087296
2008-02-26,2314.419922,2361.100098,2311.320068,2344.98999,-2031317296
2008-02-27,2329.159912,2363.52002,2326.340088,2353.780029,-2078427296
2008-02-28,2342.560059,2352.879883,2324.469971,2331.570068,2032040000
2008-02-29,2309.060059,2311.22998,2264.969971,2271.47998,-1889607296
2008-03-03,2271.26001,2275.75,2240.300049,2258.600098,2145070000
2008-03-04,2244.209961,2266.370117,2221.090088,2260.280029,-1624987296
2008-03-05,2266.48999,2290.01001,2254.199951,2272.810059,-2085877296
2008-03-06,2265.669922,2272.199951,2219.330078,2220.5,-2129877296
2008-03-07,2204.47998,2242.5,2186.929932,2212.48999,-1907987296
2008-03-10,2211.139893,2216.889893,2168.669922,2169.340088,2101010000
2008-03-11,2209.649902,2255.76001,2192.5,2255.76001,-1768927296
2008-03-12,2259.969971,2282.610107,2241.379883,2243.870117,2077140000
2008-03-13,2219.280029,2272.550049,2199.379883,2263.610107,-1875747296
2008-03-14,2271.209961,2277.110107,2191.75,2212.48999,-1747657296
2008-03-17,2166.939941,2200.530029,2155.419922,2177.01001,-1956757296
2008-03-18,2215.610107,2268.26001,2206.810059,2268.26001,-1883337296
2008-03-19,2272.120117,2280.899902,2209.959961,2209.959961,-2029547296
2008-03-20,2220.5,2258.110107,2208.120117,2258.110107,-1530487296
2008-03-24,2268.199951,2336.699951,2268.199951,2326.75,-1982367296
2008-03-25,2329.159912,2346.780029,2312.060059,2341.050049,2099060000
2008-03-26,2328.620117,2331.179932,2306.48999,2324.360107,1915210000
2008-03-27,2315.040039,2315.909912,2280.469971,2280.830078,2038770000
2008-03-28,2291.320068,2304.709961,2256.870117,2261.179932,1785770000
2008-03-31,2265.149902,2289.699951,2260.590088,2279.100098,1788360000
2008-04-01,2306.51001,2362.75,2305.399902,2362.75,-2134847296
2008-04-02,2363.419922,2381.209961,2347.780029,2361.399902,1996680000
2008-04-03,2347.909912,2373.98999,2339.379883,2363.300049,1993480000
2008-04-04,2366.909912,2391.929932,2351.76001,2370.97998,1977560000
2008-04-07,2386.620117,2390.040039,2359.540039,2364.830078,1730020000
2008-04-08,2353.580078,2359.399902,2337.840088,2348.76001,1635290000
2008-04-09,2351.939941,2353.540039,2311.449951,2322.120117,1922050000
2008-04-10,2326.780029,2363.909912,2324.389893,2351.699951,-2135967296
2008-04-11,2327.699951,2328.449951,2286.189941,2290.23999,1902540000
2008-04-14,2287.02002,2296.72998,2274.909912,2275.820068,1626710000
2008-04-15,2287.429932,2291.120117,2266.290039,2286.040039,1884750000
2008-04-16,2313.419922,2352.209961,2313.419922,2350.110107,2128770000
2008-04-17,2347.320068,2348.310059,2327.659912,2341.830078,1779300000
2008-04-18,2394.52002,2412.780029,2383.23999,2402.969971,-2104047296
2008-04-21,2393.070068,2410.969971,2389.820068,2408.040039,1601280000
2008-04-22,2397.120117,2397.169922,2361.669922,2376.939941,1941680000
2008-04-23,2391.639893,2412.530029,2382.77002,2405.209961,-2113387296
2008-04-24,2408.25,2447.280029,2383.76001,2428.919922,-1957807296
2008-04-25,2424.679932,2427.090088,2391.149902,2422.929932,1956260000
2008-04-28,2422.629883,2437.0,2416.899902,2424.399902,1724680000
2008-04-29,2420.0,2435.379883,2412.100098,2426.100098,1769030000
2008-04-30,2434.199951,2451.189941,2406.370117,2412.800049,2127390000
2008-05-01,2416.48999,2480.709961,2416.48999,2480.709961,-1950197296
2008-05-02,2499.139893,2499.139893,2461.459961,2476.98999,-2015457296
2008-05-05,2475.310059,2486.050049,2458.120117,2464.120117,2085110000
2008-05-06,2455.110107,2488.830078,2445.370117,2483.310059,2097260000
2008-05-07,2483.030029,2496.649902,2435.76001,2438.48999,-2056157296
2008-05-08,2450.01001,2462.51001,2436.610107,2451.23999,2031770000
2008-05-09,2432.550049,2455.330078,2429.030029,2445.52002,1711510000
2008-05-12,2454.649902,2490.219971,2446.360107,2488.48999,1769330000
2008-05-13,2491.02002,2498.070068,2472.580078,2495.120117,1895250000
2008-05-14,2503.280029,2528.399902,2493.580078,2496.699951,2129270000
2008-05-15,2496.439941,2535.189941,2492.949951,2533.72998,-2118647296
2008-05-16,2537.409912,2537.409912,2504.179932,2528.850098,-2008877296
2008-05-19,2530.820068,2551.469971,2505.600098,2516.090088,-2025377296
2008-05-20,2505.860107,2506.189941,2479.370117,2492.26001,1991010000
2008-05-21,2497.389893,2508.899902,2444.98999,2448.27002,-2128517296
2008-05-22,2454.73999,2474.530029,2448.840088,2464.580078,1932080000
2008-05-23,2454.139893,2456.0,2430.360107,2444.669922,1734070000
2008-05-27,2450.52002,2482.080078,2448.580078,2481.23999,1742710000
2008-05-28,2491.5,2493.379883,2465.590088,2486.699951,1792750000
2008-05-29,2486.090088,2522.139893,2485.919922,2508.320068,1956100000
2008-05-30,2519.139893,2530.159912,2510.649902,2522.659912,-2141617296
2008-06-02,2514.820068,2516.370117,2471.409912,2491.530029,1972760000
2008-06-03,2500.5,2513.889893,2460.560059,2480.47998,-2146927296
2008-06-04,2473.030029,2518.709961,2471.52002,2503.139893,-2141457296
2008-06-05,2509.48999,2549.939941,2504.570068,2549.939941,-2040207296
2008-06-06,2528.52002,2529.969971,2474.560059,2474.560059,-2102727296
2008-06-09,2483.219971,2485.0,2429.300049,2459.459961,2084630000
2008-06-10,2436.75,2466.280029,2432.469971,2448.939941,2081430000
2008-06-11,2444.939941,2446.280029,2394.01001,2394.01001,2065810000
2008-06-12,2414.459961,2432.879883,2388.48999,2404.350098,-2018327296
2008-06-13,2423.050049,2454.5,2417.01001,2454.5,2106050000
2008-06-16,2443.129883,2479.949951,2441.23999,2474.780029,1871720000
2008-06-17,2481.199951,2483.189941,2456.780029,2457.72998,1798050000
2008-06-18,2444.959961,2449.179932,2422.959961,2429.709961,2030700000
2008-06-19,2427.169922,2469.149902,2412.370117,2462.060059,-2000427296
2008-06-20,2441.959961,2441.959961,2394.26001,2406.090088,-1724647296
2008-06-23,2416.550049,2419.689941,2384.560059,2385.73999,1916230000
2008-06-24,2375.800049,2394.860107,2352.100098,2368.280029,-2099047296
2008-06-25,2376.820068,2421.25,2376.290039,2401.26001,-2140997296
2008-06-26,2365.860107,2366.159912,2321.370117,2321.370117,-1994127296
2008-06-27,2319.620117,2329.939941,2290.590088,2315.629883,-891427296
2008-06-30,2312.419922,2325.48999,2292.97998,2292.97998,2096400000
2008-07-01,2274.23999,2306.909912,2255.790039,2304.969971,-1641077296
2008-07-02,2311.570068,2317.199951,2251.300049,2251.459961,-1918667296
2008-07-03,2261.73999,2262.959961,2227.800049,2245.379883,1423670000
2008-07-07,2263.689941,2276.540039,2214.159912,2243.320068,-1930977296
2008-07-08,2244.899902,2294.439941,2233.98999,2294.439941,-1832587296
2008-07-09,2290.629883,2296.030029,2234.590088,2234.889893,-2009407296
2008-07-10,2239.949951,2267.669922,2223.040039,2257.850098,-1994087296
2008-07-11,2233.379883,2265.860107,2203.25,2239.080078,-1954787296
2008-07-14,2262.860107,2266.439941,2207.0,2212.870117,1997990000
