Date,Close,High,Low,Open,Volume
02-01-2007,5617.709961,5621.649902,5575.629883,5575.759766,85910000
03-01-2007,5610.919922,5623.669922,5596.819824,5621,118580700
04-01-2007,5574.560059,5585.540039,5547.169922,5573.72998,130465700
05-01-2007,5517.350098,5566.240234,5517.350098,5552.640137,126420500
08-01-2007,5518.589844,5555.669922,5509.060059,5532.569824,115053800
09-01-2007,5533.029785,5563.47998,5532.620117,5549.009766,151688200
10-01-2007,5501.950195,5524.109863,5473.470215,5505.359863,134474700
11-01-2007,5609.799805,5609.799805,5515.600098,5523.720215,157830500
12-01-2007,5617.620117,5619.930176,5589.029785,5597.02002,129982000
15-01-2007,5631.080078,5649.759766,5623.350098,5641.370117,96391200
16-01-2007,5591.540039,5645.200195,5588.77002,5637.27002,119572400
17-01-2007,5561.779785,5602.680176,5538.47998,5592.310059,117555700
18-01-2007,5555.040039,5609.339844,5539.819824,5584.75,153034400
19-01-2007,5614.700195,5623.399902,5529.439941,5554.5,161119200
22-01-2007,5579.779785,5639.700195,5576.560059,5630.410156,127162700
23-01-2007,5575.069824,5592.819824,5539.759766,5582.990234,240186200
24-01-2007,5638.080078,5646.140137,5593.359863,5595.959961,149718200
25-01-2007,5609.200195,5658.080078,5590.649902,5649.009766,131019000
26-01-2007,5582.299805,5611.839844,5547.680176,5577.310059,136073800
29-01-2007,5619.700195,5630.330078,5582.430176,5592.72998,105438200
30-01-2007,5645.589844,5653.879883,5603.22998,5610.890137,104085700
31-01-2007,5608.310059,5653.759766,5601.169922,5637.77002,116580400
01-02-2007,5662.25,5689.439941,5657.22998,5664.089844,132583400
02-02-2007,5677.299805,5693.470215,5666.77002,5680.129883,119787900
05-02-2007,5681.109863,5691.830078,5659.359863,5671.22998,103841700
06-02-2007,5676.779785,5699.27002,5670.47998,5680.120117,100431900
07-02-2007,5703,5710.569824,5681.890137,5687.27002,122518400
08-02-2007,5665.100098,5711.040039,5652.47998,5705.160156,119012600
09-02-2007,5692.450195,5710.310059,5688.939941,5699.180176,123393300
12-02-2007,5643.950195,5670.72998,5625.169922,5670.72998,102407200
13-02-2007,5682.689941,5682.689941,5651.27002,5656.47998,115131700
14-02-2007,5725.839844,5725.839844,5693.359863,5700.399902,125880400
15-02-2007,5720.879883,5729.160156,5703.669922,5724.540039,140234300
16-02-2007,5713.589844,5728.359863,5703.640137,5716.430176,109439300
19-02-2007,5739.899902,5758.330078,5717.370117,5723.049805,84568200
20-02-2007,5713.450195,5744.779785,5678.379883,5739.27002,101759500
21-02-2007,5694.560059,5736.240234,5677.589844,5732.799805,110464500
22-02-2007,5707.859863,5737.359863,5700.779785,5723.149902,113583300
23-02-2007,5716.379883,5727.600098,5688.830078,5723.790039,134365000
26-02-2007,5762.540039,5771.689941,5728.069824,5732.279785,104397000
27-02-2007,5588.390137,5719.450195,5581.060059,5719.040039,208229600
28-02-2007,5516.319824,5556.850098,5458.649902,5475.890137,248669100
01-03-2007,5458.399902,5555.370117,5355.75,5502.089844,285963100
02-03-2007,5424.700195,5499.220215,5391.100098,5480.27002,182954000
05-03-2007,5385.029785,5404.140137,5303.290039,5325.140137,188472900
06-03-2007,5437.129883,5443.950195,5399.120117,5431.149902,165844200
07-03-2007,5455.069824,5469.009766,5430.700195,5458.299805,146583800
08-03-2007,5524.259766,5529.310059,5481.549805,5493.700195,146668500
09-03-2007,5537.839844,5549.299805,5473.319824,5515.919922,137914100
12-03-2007,5496.069824,5565.419922,5478.52002,5553.819824,121047700
13-03-2007,5432.939941,5508.560059,5432.509766,5498.580078,129619800
14-03-2007,5296.220215,5366.709961,5295.580078,5346.740234,214300300
15-03-2007,5389.850098,5389.850098,5320.370117,5376.359863,157388900
16-03-2007,5382.160156,5420.620117,5346.72998,5380.129883,191552000
19-03-2007,5458.950195,5459.399902,5411.540039,5435.370117,68657400
20-03-2007,5503.27002,5504.839844,5426.430176,5459.669922,140060100
21-03-2007,5502.180176,5518.120117,5490.580078,5499.049805,125262700
22-03-2007,5598.370117,5610.430176,5560.5,5577.720215,170424700
23-03-2007,5634.75,5642.189941,5576.819824,5589.799805,132817900
26-03-2007,5576.299805,5638.629883,5546.279785,5638.47998,155438900
27-03-2007,5587.060059,5617.970215,5572.009766,5609.660156,116854900
28-03-2007,5552.689941,5574.910156,5530.790039,5563.5,128851600
29-03-2007,5631.529785,5633.419922,5578.839844,5579.990234,102912200
30-03-2007,5634.160156,5674.259766,5609.02002,5630.169922,106559100
02-04-2007,5645.560059,5648.180176,5609.279785,5623.399902,116783000
03-04-2007,5711.910156,5713.529785,5669.279785,5681.649902,117590800
04-04-2007,5739.009766,5739.009766,5707.390137,5730.279785,122864200
05-04-2007,5741.379883,5751.330078,5721,5731.700195,79691800
10-04-2007,5766.27002,5774.970215,5725.930176,5750.470215,108048000
11-04-2007,5751.919922,5798.209961,5741.27002,5757.939941,107745000
12-04-2007,5748.939941,5759.27002,5701.350098,5744.419922,113848800
13-04-2007,5789.339844,5794.620117,5748.740234,5762.060059,92576400
16-04-2007,5861.970215,5861.970215,5806.52002,5815.359863,115781700
17-04-2007,5858.140137,5871.859863,5820.740234,5844.490234,115309500
18-04-2007,5835.950195,5859.169922,5813.459961,5849.200195,126860400
19-04-2007,5829.040039,5834.25,5745.029785,5775.560059,159945600
20-04-2007,5938.899902,5957.799805,5855.259766,5856.5,193738900
23-04-2007,5917.319824,5958.470215,5904.560059,5937.149902,113092800
24-04-2007,5886.029785,5923.609863,5860.689941,5911.649902,173394900
25-04-2007,5947.330078,5962.390137,5902.540039,5902.540039,140026000
26-04-2007,5944.439941,5981.549805,5930.910156,5979.959961,141436800
27-04-2007,5930.77002,5950.990234,5908.379883,5940.759766,112308900
30-04-2007,5960.040039,5976.339844,5913.029785,5913.029785,85311800
02-05-2007,5990.129883,6001.169922,5958.97998,5985.200195,135801500
03-05-2007,6004.279785,6019.700195,5969.709961,6018.589844,120110300
04-05-2007,6068.830078,6075.580078,5999.790039,6012.549805,138972600
07-05-2007,6071.47998,6081.779785,6058.919922,6079.859863,72714200
08-05-2007,6034.25,6064.200195,6015.990234,6057.589844,105854600
09-05-2007,6051.629883,6078.279785,6020.689941,6070.180176,122942600
10-05-2007,6012.759766,6058.100098,6006.990234,6044.669922,131952500
11-05-2007,6050.629883,6051.189941,5927.509766,5956,181268700
14-05-2007,6026.419922,6070.299805,6016.959961,6070.299805,103490000
15-05-2007,6049.759766,6057.709961,5987.490234,6001.75,130952400
16-05-2007,6017.910156,6053.02002,6012.839844,6039.549805,127693700
17-05-2007,6027,6048.970215,6010.759766,6044.149902,79766400
18-05-2007,6101.140137,6111.720215,6016.120117,6018.22998,158775400
21-05-2007,6089.910156,6110.310059,6062.330078,6091.589844,107917800
22-05-2007,6089.720215,6106.97998,6076.870117,6093.640137,122899200
23-05-2007,6120.200195,6121.870117,6093.319824,6093.609863,155669900
24-05-2007,6048.310059,6110.359863,6039.319824,6069.950195,137761900
25-05-2007,6057.490234,6073.370117,6011.490234,6019.680176,111888100
28-05-2007,6071.470215,6073.990234,6051.169922,6065.25,17502800
29-05-2007,6056.390137,6079.669922,6044.509766,6079.669922,91777400
30-05-2007,6042.149902,6046.109863,5986.259766,6015.75,117129000
31-05-2007,6104,6119.330078,6066.97998,6086.859863,146410000
01-06-2007,6168.149902,6168.149902,6105.609863,6113.180176,131789900
04-06-2007,6125.810059,6163.899902,6112.290039,6157.330078,114559400
05-06-2007,6078.540039,6142.370117,6076.589844,6140.060059,127436500
06-06-2007,5977.870117,6080.700195,5971.419922,6072.640137,156474400
07-06-2007,5890.490234,5999.810059,5879.049805,5982.540039,194615600
08-06-2007,5883.290039,5917.839844,5837.140137,5876.649902,175318500
11-06-2007,5940.089844,5948.02002,5915.060059,5939.339844,121877900
12-06-2007,5898.160156,5944.589844,5882.439941,5928.810059,137340100
13-06-2007,5934.27002,5951.120117,5851.47998,5878.839844,141014900
14-06-2007,6047.22998,6047.22998,5971.060059,5974.589844,196892900
15-06-2007,6105.279785,6122.310059,6056.680176,6063.52002,251054700
18-06-2007,6087.149902,6118.819824,6065.080078,6117.52002,124120600
19-06-2007,6071.669922,6106.890137,6058.359863,6091.919922,139110700
20-06-2007,6093.290039,6132.140137,6090.27002,6095.259766,137234600
21-06-2007,6029.790039,6063.399902,5995.370117,6043.180176,162554200
22-06-2007,6023.25,6055.319824,6009.100098,6040.509766,124716200
25-06-2007,6002.850098,6010.299805,5943.240234,5971.959961,157168700
26-06-2007,5953.359863,5990.009766,5939.22998,5962.649902,132548800
27-06-2007,5941.669922,5948.120117,5897.799805,5921.459961,138099900
28-06-2007,6006.310059,6006.310059,5976.22998,5995.870117,129960500
29-06-2007,6054.930176,6054.930176,5976.950195,6031.740234,131157800
02-07-2007,6026.950195,6040.330078,6011.379883,6021.100098,108777900
03-07-2007,6069.839844,6083.990234,6065.109863,6074.120117,134204700
04-07-2007,6098.080078,6104.569824,6079.540039,6080.859863,80621400
05-07-2007,6059.529785,6115.089844,6051.919922,6113.22998,110236500
06-07-2007,6102.689941,6106.569824,6059.600098,6061.200195,88998400
09-07-2007,6104.660156,6133.120117,6097.779785,6118.629883,115446000
10-07-2007,6019.220215,6126.240234,6000.899902,6104.129883,150816000
11-07-2007,6001.089844,6010.25,5936.899902,5969.910156,151207700
12-07-2007,6103.049805,6103.049805,5989.439941,6026.890137,151206200
13-07-2007,6117.959961,6156.160156,6105.209961,6156.160156,116751000
16-07-2007,6125.600098,6132.290039,6101.549805,6131.740234,96159400
17-07-2007,6099.209961,6114.419922,6061.779785,6106.609863,106991700
18-07-2007,5995.970215,6062.140137,5995.970215,6040.649902,119895700
19-07-2007,6065.5,6080.47998,6027.189941,6047.47998,109241700
20-07-2007,5957.160156,6076.259766,5952.220215,6050.450195,142083800
23-07-2007,6009.160156,6009.160156,5929.75,5936.279785,99413800
24-07-2007,5907.470215,6006.52002,5897.939941,5991.839844,134478400
25-07-2007,5837.109863,5907.709961,5804.169922,5885.669922,170007800
26-07-2007,5675.049805,5867.509766,5675.049805,5864,219990400
27-07-2007,5643.959961,5721.830078,5608.279785,5626.919922,210218300
30-07-2007,5646.359863,5684.569824,5612.359863,5649.049805,160849300
31-07-2007,5751.080078,5754,5691.209961,5701.52002,246492500
01-08-2007,5654.299805,5701.209961,5561.870117,5622.109863,214697300
02-08-2007,5682.069824,5720.169922,5661.089844,5704.339844,189216300
03-08-2007,5597.890137,5704.560059,5583.830078,5704.560059,143402200
06-08-2007,5532.990234,5573.220215,5516.649902,5532.589844,160663200
07-08-2007,5620.399902,5627.279785,5579.189941,5610.629883,163785600
08-08-2007,5749.290039,5766.560059,5652.52002,5671.330078,208927200
09-08-2007,5624.779785,5742.049805,5562.939941,5742.049805,244034500
10-08-2007,5448.629883,5558.939941,5434.930176,5518.209961,252612500
13-08-2007,5569.279785,5576.890137,5495.220215,5512.930176,170010700
14-08-2007,5478.660156,5574.370117,5463.390137,5513.060059,141481400
15-08-2007,5442.720215,5454.649902,5378.410156,5407.990234,159309100
16-08-2007,5265.470215,5344.169922,5263.149902,5338.740234,246596900
17-08-2007,5363.629883,5450.350098,5217.700195,5256.859863,295264900
20-08-2007,5399.379883,5447.609863,5390.060059,5428.669922,131677500
21-08-2007,5418.779785,5445.5,5345.080078,5413.029785,127963800
22-08-2007,5518.169922,5531.859863,5448.52002,5451.100098,137488700
23-08-2007,5523.330078,5596.160156,5523.330078,5575.97998,119966600
24-08-2007,5569.379883,5578.879883,5491.200195,5491.200195,91182400
27-08-2007,5590.540039,5617.790039,5584.839844,5598.72998,61551800
28-08-2007,5474.169922,5579.819824,5462.27002,5579.819824,116674700
29-08-2007,5520.02002,5520.02002,5425.899902,5441.52002,126622600
30-08-2007,5592.529785,5605.97998,5521.100098,5584.009766,156138700
31-08-2007,5662.700195,5686.470215,5618.850098,5634.069824,160503400
03-09-2007,5651.27002,5683.100098,5639.549805,5683.100098,95201400
04-09-2007,5672.720215,5679.950195,5602.890137,5636.149902,121855800
05-09-2007,5551.549805,5666.890137,5548.689941,5655.279785,156219500
06-09-2007,5576.620117,5596.430176,5503.120117,5585.540039,133227900
07-09-2007,5430.100098,5595.629883,5417.259766,5567.609863,174523100
10-09-2007,5386.430176,5459.339844,5378.040039,5432.080078,143979200
11-09-2007,5478.939941,5491.799805,5424.060059,5442.100098,131628900
12-09-2007,5508.009766,5519.439941,5462.560059,5480.97998,130093300
