Date,Open,High,Low,Close,Volume
2007-01-05,2429.719971,2460.51001,2394.659912,2434.25,2304882704
2007-01-12,2435.25,2502.820068,2421.129883,2502.820068,-1948831888
2007-01-19,2504.560059,2508.929932,2435.679932,2451.310059,317565408
2007-01-26,2454.5,2470.51001,2418.610107,2435.48999,1783425408
2007-02-02,2434.639893,2481.379883,2431.310059,2475.879883,1328585408
2007-02-09,2475.030029,2496.52002,2453.439941,2459.820068,1779965408
2007-02-16,2460.629883,2498.370117,2444.679932,2496.310059,5377352704
2007-02-23,2491.75,2531.419922,2479.919922,2515.100098,3746252704
2007-03-02,2525.040039,2525.97998,2359.439941,2368.0,-4546019184
2007-03-09,2368.0,2404.800049,2340.399902,2387.550049,5942432704
2007-03-16,2385.139893,2404.02002,2331.570068,2372.659912,1260755408
2007-03-23,2384.659912,2459.959961,2381.550049,2448.929932,4798442704
2007-03-30,2451.600098,2455.629883,2396.830078,2421.639893,9318860000
2007-04-06,2425.360107,2471.340088,2409.040039,2471.340088,7187300000
2007-04-13,2478.02002,2491.939941,2448.709961,2491.939941,9247200000
2007-04-20,2500.550049,2532.23999,2490.340088,2526.389893,9924280000
2007-04-27,2525.77002,2562.98999,2509.26001,2557.209961,-1607391888
2007-05-04,2558.050049,2577.959961,2510.570068,2572.149902,2266945408
2007-05-11,2572.639893,2580.060059,2533.120117,2562.219971,5322462704
2007-05-18,2564.050049,2568.929932,2519.350098,2558.449951,5817112704
2007-05-25,2560.929932,2600.939941,2531.280029,2557.189941,5544812704
2007-06-01,2561.040039,2626.399902,2551.679932,2613.919922,3492062704
2007-06-08,2606.050049,2619.75,2534.969971,2573.540039,-1967071888
2007-06-15,2569.639893,2630.51001,2547.98999,2626.709961,5810802704
2007-06-22,2631.340088,2634.600098,2583.23999,2588.959961,-699651888
2007-06-29,2590.590088,2626.560059,2560.449951,2603.22998,5956462704
2007-07-06,2617.389893,2667.969971,2614.840088,2666.51001,6234600000
2007-07-13,2668.98999,2707.639893,2631.889893,2707.0,1444405408
2007-07-20,2703.399902,2724.73999,2674.26001,2687.600098,-6499319184
2007-07-27,2698.48999,2705.030029,2562.060059,2562.23999,-4102839184
2007-08-03,2568.139893,2607.449951,2511.120117,2511.25,-8520326480
2007-08-10,2524.870117,2627.75,2491.959961,2544.889893,-5616336480
2007-08-17,2566.600098,2572.51001,2386.689941,2505.030029,-4922429184
2007-08-24,2511.070068,2576.689941,2487.439941,2576.689941,8368320000
2007-08-31,2570.409912,2603.110107,2500.550049,2596.360107,7768100000
2007-09-07,2596.379883,2644.449951,2556.590088,2565.699951,7486650000
2007-09-14,2581.780029,2612.699951,2536.929932,2602.179932,8656820000
2007-09-21,2594.040039,2683.02002,2575.360107,2671.219971,1105035408
2007-09-28,2676.419922,2716.75,2656.330078,2701.5,9418810000
2007-10-05,2704.25,2784.929932,2704.25,2780.320068,9214010000
2007-10-12,2777.719971,2834.0,2757.76001,2805.679932,5449872704
2007-10-19,2809.169922,2811.659912,2725.159912,2725.159912,2160445408
2007-10-26,2705.860107,2810.310059,2698.139893,2804.189941,-4808669184
2007-11-02,2815.159912,2861.51001,2773.820068,2810.379883,-1259251888
2007-11-09,2782.800049,2825.469971,2624.429932,2627.939941,-3696339184
2007-11-16,2619.409912,2698.350098,2583.0,2637.23999,-8765896480
2007-11-23,2622.439941,2633.820068,2542.699951,2596.600098,-955494592
2007-11-30,2599.820068,2696.23999,2539.810059,2660.959961,-5746449184
2007-12-07,2654.909912,2711.959961,2613.830078,2706.159912,5829072704
2007-12-14,2710.72998,2734.820068,2634.75,2635.73999,1739855408
2007-12-21,2623.22998,2691.98999,2553.98999,2691.98999,5865922704
2007-12-28,2694.350098,2727.550049,2661.790039,2674.459961,1389152704
2008-01-04,2663.780029,2668.610107,2502.679932,2504.649902,3722782704
2008-01-11,2514.149902,2527.419922,2407.389893,2439.939941,-8491206480
2008-01-18,2470.870117,2483.129883,2323.290039,2340.02002,-3480899184
2008-01-25,2221.199951,2408.219971,2202.540039,2326.199951,-4839879184
2008-02-01,2324.850098,2419.22998,2306.639893,2413.360107,-4493519184
2008-02-08,2413.419922,2413.419922,2252.649902,2304.850098,-5089399184
2008-02-15,2310.75,2376.219971,2294.419922,2321.800049,-2187311888
2008-02-22,2348.97998,2353.790039,2265.360107,2303.350098,-4036041888
2008-02-29,2303.409912,2363.52002,2264.969971,2271.47998,-6109399184
2008-03-07,2271.26001,2290.01001,2186.929932,2212.48999,-5603659184
2008-03-14,2211.139893,2282.610107,2168.669922,2212.48999,-1214181888
2008-03-21,2166.939941,2280.899902,2155.419922,2258.110107,-7400129184
