Date,Open,High,Low,Close,Volume,Index
2007-05-17,21042.66992,21084.23047,20944.15039,20994.60938,1084692600,^HSI
2007-05-18,20882.86914,20904.83984,20769.09961,20904.83984,1294134700,^HSI
2007-05-21,20963.51953,21055.10938,20922.34961,20927.75,1483071700,^HSI
2007-05-22,20996.99023,21020.41992,20782.38086,20843.91992,1351403300,^HSI
2007-05-23,20838.35938,20888.14063,20767.67969,20798.9707,920817100,^HSI
2007-05-25,20553.7793,20566.25977,20474.0293,20520.66016,1601243700,^HSI
2007-05-28,20594.14063,20619.16016,20503.86914,20529.75977,998483000,^HSI
2007-05-29,20518.34961,20565.25,20395.09961,20469.58984,0,^HSI
2007-05-30,20342.96094,20403.35938,20184.48047,20293.75977,1831418800,^HSI
2007-05-31,20405.94922,20673.40039,20354.66016,20634.4707,1885289000,^HSI
2007-06-01,20717.26953,20793.38086,20598.84961,20602.86914,1668128500,^HSI
2007-06-04,20698.99023,20821.91016,20638.69922,20729.58984,1385369100,^HSI
2007-06-05,20820.48047,20878.08984,20615.96094,20842.15039,1628208800,^HSI
2007-06-06,20850.25977,20943.93945,20803.2207,20818.60938,1225409700,^HSI
2007-06-07,20637.90039,20838.43945,20600.36914,20800.16016,1456509300,^HSI
2007-06-08,20531.84961,20536.16992,20433.51953,20509.15039,1947561200,^HSI
2007-06-11,20649.05078,20673.90039,20591.41992,20615.49023,1034142700,^HSI
2007-06-12,20654.4707,20664.84961,20511.0293,20636.39063,989052500,^HSI
2007-06-13,20527.26953,20628.06055,20520.66992,20578.75,1040542700,^HSI
2007-06-14,20714.85938,20924.81055,20714.85938,20867.25977,-1980590096,^HSI
2007-06-15,21024.32031,21052.94922,20917.64063,21017.05078,-1401010496,^HSI
2007-06-18,21256.28906,21585.0293,21256.28906,21582.89063,-404539296,^HSI
2007-06-20,21645.06055,21897.58008,21644.11914,21684.66992,-931180096,^HSI
2007-06-21,21784.11914,21969.25977,21714.94922,21954.66992,-1937139296,^HSI
2007-06-22,21879.5,22052.84961,21788.15039,21999.91016,2095707600,^HSI
2007-06-25,21884.09961,22085.58984,21814.46094,21822.34961,1598811300,^HSI
2007-06-26,21800.76953,21950.01953,21755.28906,21803.57031,1552691700,^HSI
2007-06-27,21775.17969,21800.49023,21562.0,21705.56055,2007429600,^HSI
2007-06-28,21912.78906,22035.41992,21885.5293,21938.2207,-1772600296,^HSI
2007-06-29,21997.25,22044.67969,21768.75977,21772.73047,1621418900,^HSI
2007-07-03,22004.14063,22159.51953,21960.75977,22151.14063,1882466600,^HSI
2007-07-04,22279.83008,22307.59961,22131.24023,22218.55078,1890965200,^HSI
2007-07-05,22272.81055,22328.60938,22126.9707,22252.99023,2014864600,^HSI
2007-07-06,22217.46094,22565.42969,22081.34961,22531.74023,-2036390496,^HSI
2007-07-09,22719.99023,22818.32031,22601.65039,22817.42969,-1514172296,^HSI
2007-07-10,22833.4707,22889.60938,22718.13086,22885.83984,-343852896,^HSI
2007-07-11,22655.38086,22850.40039,22539.69922,22607.01953,-996650096,^HSI
2007-07-12,22797.75,22975.81055,22773.71094,22809.01953,-2029191696,^HSI
2007-07-13,23199.06055,23239.91992,23048.68945,23099.28906,1952540400,^HSI
2007-07-16,23098.66016,23128.56055,22932.30078,22953.93945,1338833600,^HSI
2007-07-17,22915.78906,23148.25977,22915.78906,23057.30078,1557914200,^HSI
2007-07-18,22956.9707,23035.80078,22782.63086,22841.91992,-2082929296,^HSI
2007-07-19,22864.75,23024.5,22817.91992,23016.19922,1915786800,^HSI
2007-07-20,23195.41016,23301.92969,23118.66992,23291.90039,1810894600,^HSI
2007-07-23,23170.34961,23389.93945,23152.53906,23365.56055,1564566200,^HSI
2007-07-24,23459.74023,23534.38086,23410.53906,23472.88086,1757468800,^HSI
2007-07-25,23228.56055,23439.83008,23228.56055,23362.17969,1877575800,^HSI
2007-07-26,23494.03906,23557.74023,23127.80078,23211.68945,1718400800,^HSI
2007-07-27,22647.10938,22854.53906,22443.09961,22570.41016,-1393591296,^HSI
2007-07-30,22478.76953,22759.49023,22473.91992,22739.90039,1662312000,^HSI
2007-07-31,23023.42969,23199.90039,22881.9707,23184.93945,1757683600,^HSI
2007-08-01,23018.19922,23025.14063,22209.78906,22455.35938,-1446909496,^HSI
2007-08-02,22730.40039,22767.4707,22144.73047,22443.25,2099184800,^HSI
2007-08-03,22625.38086,22644.58008,22356.30078,22538.43945,1787588400,^HSI
2007-08-06,22128.06055,22147.41992,21916.69922,21936.73047,-2140437296,^HSI
2007-08-07,22171.90039,22177.80078,21833.14063,21907.99023,1593419300,^HSI
2007-08-08,22102.75977,22540.30078,22100.33984,22536.66992,1987081200,^HSI
2007-08-09,22715.08008,22796.73047,22425.07031,22439.35938,1874306000,^HSI
2007-08-10,21797.39063,21860.13086,21661.05078,21792.71094,1987805800,^HSI
2007-08-13,21932.0,21969.44922,21692.16016,21891.09961,1535625600,^HSI
2007-08-14,21886.25977,22012.03906,21836.09961,22007.32031,1157004500,^HSI
2007-08-15,21637.5,21637.5,21303.34961,21375.7207,2057828000,^HSI
2007-08-16,20841.23047,20841.23047,20435.15039,20672.39063,-1155175096,^HSI
2007-08-17,20761.31055,20761.31055,19386.7207,20387.13086,-79562496,^HSI
2007-08-20,21140.73047,21608.33984,20901.64063,21595.63086,-564934896,^HSI
2007-08-21,22228.24023,22616.84961,21651.40039,21729.34961,238222304,^HSI
2007-08-22,21949.39063,22360.0293,21854.2207,22346.88086,-2087510096,^HSI
2007-08-23,23055.11914,23063.92969,22771.84961,22966.9707,-854350496,^HSI
2007-08-24,22718.53906,22933.80078,22629.49023,22921.89063,-965925296,^HSI
2007-08-27,23358.38086,23582.66016,23285.71094,23577.73047,-680043296,^HSI
2007-08-28,23750.25,23750.25,23304.64063,23363.75977,-1418120096,^HSI
2007-08-29,22802.83008,23110.25977,22686.83984,23020.59961,-1685078896,^HSI
2007-08-30,23509.98047,23583.49023,23376.67969,23484.53906,-1923377696,^HSI
2007-08-31,23584.66016,24089.0,23487.07031,23984.14063,-1028291496,^HSI
2007-09-03,23611.01953,23915.05078,23611.01953,23904.08984,1703323600,^HSI
2007-09-04,23937.46094,24127.16016,23855.10938,23886.07031,1982756400,^HSI
2007-09-05,24196.58984,24283.15039,23839.0,24069.16992,1817528800,^HSI
2007-09-06,23857.9707,24089.06055,23853.05078,24050.40039,1588676700,^HSI
2007-09-07,24036.35938,24135.24023,23881.7207,23982.60938,-1690036096,^HSI
2007-09-10,23584.07031,24123.66016,23578.10938,23999.69922,2092794400,^HSI
2007-09-11,24000.17969,24157.35938,23753.34961,23952.24023,1687589200,^HSI
2007-09-12,24195.38086,24329.19922,24088.10938,24310.14063,1733983200,^HSI
2007-09-13,24475.9707,24552.17969,24216.41016,24537.01953,1378258500,^HSI
2007-09-14,24750.03906,24978.60938,24715.74023,24898.10938,2032464400,^HSI
2007-09-17,24977.41992,24977.41992,24544.74023,24599.33984,1338753200,^HSI
2007-09-18,24503.83008,24599.31055,24368.65039,24576.84961,1397510500,^HSI
2007-09-19,25511.35938,25648.43945,25286.91992,25554.64063,-1172446096,^HSI
2007-09-20,25638.31055,25773.59961,25571.15039,25701.13086,-1037481296,^HSI
2007-09-21,25659.96094,25893.19922,25554.53906,25843.7793,-1741328096,^HSI
2007-09-24,26002.09961,26635.26953,25994.7793,26551.93945,-1095180496,^HSI
2007-09-25,26388.85938,26667.24023,26236.73047,26430.28906,-1431798296,^HSI
2007-09-27,26664.78906,27166.00977,26664.78906,27065.15039,-1168073296,^HSI
2007-09-28,27126.13086,27254.9707,26899.48047,27142.4707,-1142353896,^HSI
2007-10-02,27816.91992,28256.80078,27795.55078,28199.75,-292955696,^HSI
2007-10-03,28163.26953,28871.03906,27245.48047,27479.93945,629161504,^HSI
2007-10-04,27108.26953,27423.10938,26746.63086,26973.98047,-1406742096,^HSI
2007-10-05,27329.65039,27843.58984,27203.91016,27831.51953,-1883584496,^HSI
2007-10-08,28233.30078,28482.41992,27651.21094,27770.28906,-528803696,^HSI
2007-10-09,27817.10938,28238.31055,27491.92969,28228.03906,-1855740096,^HSI
2007-10-10,28654.94922,28771.4707,28292.90039,28569.33008,85374304,^HSI
2007-10-11,28689.73047,29133.75977,28609.67969,29133.01953,-474770096,^HSI
2007-10-12,28773.06055,28935.66992,28368.68945,28838.36914,-1028014896,^HSI
2007-10-15,29147.83984,29561.98047,28767.41016,29540.7793,-1652387296,^HSI
2007-10-16,29238.28906,29920.25,28884.23047,28954.55078,-297302896,^HSI
2007-10-17,28674.26953,29310.7793,28484.19922,29298.71094,-1705104896,^HSI
2007-10-18,30013.48047,30025.07031,29265.4707,29465.05078,-1463625496,^HSI
2007-10-22,28336.9707,28760.55078,28336.9707,28373.63086,-1276152896,^HSI
2007-10-23,28726.96094,29418.99023,28718.55078,29376.85938,-1499205296,^HSI
2007-10-24,29810.38086,29997.00977,29290.7207,29333.5293,-1120570096,^HSI
2007-10-25,29660.4707,29943.39063,29314.2207,29854.49023,-832124096,^HSI
2007-10-26,30215.19922,30562.63086,29932.64063,30405.2207,-1097593496,^HSI
2007-10-29,30986.2207,31604.5,30986.2207,31586.90039,-753355296,^HSI
2007-10-30,31361.91016,31958.41016,31361.91016,31638.2207,-186413696,^HSI
2007-10-31,31530.96094,31556.05078,31159.53906,31352.58008,-816126896,^HSI
2007-11-01,31783.4707,31897.49023,31342.05078,31492.88086,-570330896,^HSI
2007-11-02,30580.07031,30922.31055,30366.68945,30468.33984,-1040108696,^HSI
2007-11-05,30165.7793,30356.78906,28920.30078,28942.32031,-1072657496,^HSI
2007-11-06,29220.03906,29470.9707,28479.0293,29438.13086,-1243482496,^HSI
2007-11-07,30054.08008,30195.64063,29596.17969,29708.92969,-1784754896,^HSI
2007-11-08,28758.7207,29009.36914,28545.69922,28760.2207,-1613331296,^HSI
2007-11-09,28510.5293,29249.94922,28408.5293,28783.41016,-1875962896,^HSI
2007-11-12,28061.44922,28071.5293,27468.0,27665.73047,-1402149696,^HSI
2007-11-13,27561.57031,28010.9707,26952.93945,27803.34961,-1028991696,^HSI
2007-11-14,28787.40039,29175.25977,28622.9707,29166.00977,-1342039296,^HSI
2007-11-15,29078.21094,29249.99023,28730.30078,28751.21094,1852771200,^HSI
2007-11-16,28037.17969,28120.41992,27496.15039,27614.42969,-1372121696,^HSI
2007-11-19,27628.9707,27801.5293,27300.28906,27460.16992,1637290100,^HSI
2007-11-20,26583.64063,27851.31055,26404.2793,27771.21094,-1352342096,^HSI
2007-11-21,27277.7207,27303.91016,26500.53906,26618.18945,-1727014696,^HSI
2007-11-22,26318.21094,27003.86914,25861.73047,26004.91992,-1791572696,^HSI
2007-11-23,26484.74023,26723.33984,26305.44922,26541.08984,1759658800,^HSI
2007-11-26,27398.5293,27643.56055,27311.88086,27626.61914,-2007097696,^HSI
2007-11-27,26704.75977,27552.33984,26637.60938,27210.21094,-994503696,^HSI
2007-11-28,27315.92969,27455.81055,27028.66992,27371.24023,1596671500,^HSI
2007-11-29,28337.10938,28667.26953,28114.67969,28482.53906,-1176723696,^HSI
2007-11-30,28604.67969,28792.30078,28436.71094,28643.60938,1761234000,^HSI
2007-12-03,28825.0293,29119.73047,28658.41992,28658.41992,1481711900,^HSI
2007-12-04,28544.17969,29020.78906,28544.17969,28879.58984,1117774100,^HSI
2007-12-05,28942.23047,29411.39063,28712.4707,29345.44922,2070443600,^HSI
2007-12-06,29769.15039,29889.34961,29530.32031,29558.91992,-1766208096,^HSI
2007-12-07,29890.64063,29962.92969,28838.93945,28842.4707,-1673386496,^HSI
2007-12-10,29017.69922,29137.89063,28445.66992,28501.09961,-1527936896,^HSI
2007-12-11,28947.69922,29235.21094,28726.13086,29226.83984,1822510400,^HSI
2007-12-12,28611.64063,28777.2793,28343.21094,28521.06055,-1553823096,^HSI
2007-12-13,28518.7793,28604.16992,27606.23047,27744.44922,-1332011296,^HSI
2007-12-14,27708.31055,27813.82031,27245.16992,27563.64063,-1868069296,^HSI
2007-12-17,27236.44922,27245.50977,26551.36914,26596.58008,-1888243496,^HSI
2007-12-18,26515.08984,26912.28906,26093.96094,26732.86914,-2049232496,^HSI
2007-12-19,26880.08984,27214.65039,26670.84961,27029.25977,1637051800,^HSI
2007-12-20,27034.59961,27203.89063,26957.65039,27017.08984,1421535300,^HSI
2007-12-21,27192.80078,27670.31055,27192.80078,27626.91992,1608493800,^HSI
2007-12-24,27965.25,28191.25977,27954.2793,28128.80078,1238054500,^HSI
2007-12-27,28337.4707,28343.39063,27842.92969,27842.92969,1551931300,^HSI
2007-12-28,27511.53906,27678.40039,27296.85938,27370.59961,1772085800,^HSI
2007-12-31,27437.93945,27820.14063,27437.93945,27812.65039,853767000,^HSI
2008-01-02,27632.19922,27853.59961,27299.44922,27560.51953,1232142900,^HSI
2008-01-03,27050.0293,27223.71094,26864.13086,26887.2793,-1852223496,^HSI
2008-01-04,27004.33984,27596.85938,26994.84961,27519.68945,-1919445096,^HSI
2008-01-07,26962.53906,27186.07031,26698.53906,27179.49023,-1842035296,^HSI
2008-01-08,27466.96094,27637.59961,27088.69922,27112.90039,-1802606496,^HSI
2008-01-09,26847.49023,27625.83008,26757.0293,27615.84961,-1580282296,^HSI
2008-01-10,27426.41992,27596.5,27115.82031,27230.85938,-1590353496,^HSI
2008-01-11,27435.50977,27593.69922,26725.94922,26867.00977,-1344654896,^HSI
2008-01-14,27019.13086,27142.88086,26464.64063,26468.13086,2050190000,^HSI
2008-01-15,26728.92969,26800.51953,25823.5,25837.7793,-1961575896,^HSI
2008-01-16,25131.10938,25131.10938,24320.0293,24450.84961,-327696,^HSI
2008-01-17,24705.08008,25381.91016,23957.60938,25114.98047,-759854496,^HSI
2008-01-18,24247.16992,25378.24023,24134.25,25201.86914,-1139854696,^HSI
2008-01-21,24459.01953,24650.2793,23770.13086,23818.85938,-1042831296,^HSI
2008-01-22,22624.28906,22713.68945,21709.63086,21757.63086,1684688704,^HSI
2008-01-23,23359.19922,24239.98047,22647.2793,24090.16992,1055529904,^HSI
2008-01-24,24396.84961,24966.16992,23478.86914,23539.26953,-40948496,^HSI
2008-01-25,24801.46094,25243.58008,24483.92969,25122.36914,-365936496,^HSI
2008-01-28,24342.39063,24384.26953,23586.51953,24053.60938,-1206931696,^HSI
2008-01-29,24640.09961,24736.80078,24229.14063,24291.80078,1953154800,^HSI
2008-01-30,24605.15039,24631.58984,23586.36914,23653.68945,-1744127896,^HSI
2008-01-31,23789.7207,23887.16992,23052.94922,23455.74023,-1834952296,^HSI
2008-02-01,23791.91992,24238.30078,23322.05078,24123.58008,-865637696,^HSI
2008-02-04,24885.07031,25101.41016,24728.5,25032.08008,-1035788096,^HSI
2008-02-05,24710.09961,24961.98047,24504.5293,24808.69922,1704108800,^HSI
2008-02-06,23458.15039,23592.31055,23283.9707,23469.46094,-1580324496,^HSI
2008-02-11,23404.74023,23404.74023,22569.5293,22616.10938,-1925031496,^HSI
2008-02-12,22953.7793,23146.43945,22891.2207,22921.66992,1584831400,^HSI
2008-02-13,23330.08984,23534.49023,22938.05078,23169.55078,2066015600,^HSI
2008-02-14,23893.50977,24140.28906,23756.44922,24021.67969,-1495808496,^HSI
2008-02-15,23511.4707,24208.50977,23446.36914,24148.42969,1920019600,^HSI
2008-02-18,24344.26953,24413.89063,23735.86914,23759.25,1666302100,^HSI
2008-02-19,24040.66016,24402.64063,24025.05078,24123.16992,-1770502096,^HSI
2008-02-20,24265.32031,24265.32031,23481.06055,23590.58008,-1642582696,^HSI
2008-02-21,23957.64063,24003.59961,23500.94922,23623.0,1680737200,^HSI
2008-02-22,23233.90039,23420.34961,23077.50977,23305.03906,1760169200,^HSI
2008-02-25,23546.09961,23552.99023,23164.9707,23269.14063,1323817100,^HSI
2008-02-26,23564.76953,23762.40039,23395.25977,23714.75,1621023300,^HSI
2008-02-27,24161.18945,24610.41016,24111.59961,24483.83984,-1285488496,^HSI
2008-02-28,24373.90039,24841.23047,24205.00977,24591.68945,-2100542896,^HSI
2008-02-29,24226.83008,24370.68945,24010.48047,24331.66992,1997874800,^HSI
2008-03-03,23491.57031,23738.66992,23458.94922,23584.9707,-1885928496,^HSI
2008-03-04,23858.03906,23923.19922,23060.90039,23119.86914,-2086219496,^HSI
2008-03-05,23066.64063,23268.44922,22873.31055,23114.33984,1977023400,^HSI
2008-03-06,23360.67969,23615.17969,23254.31055,23342.73047,1691913400,^HSI
2008-03-07,22694.23047,22836.75977,22447.83984,22501.33008,-1530795696,^HSI
2008-03-10,22387.25,22725.21094,22034.75977,22705.05078,-1784547696,^HSI
2008-03-11,22634.71094,22995.34961,22263.35938,22995.34961,-2033778296,^HSI
2008-03-12,23737.65039,23737.65039,23139.40039,23422.75977,-1657917696,^HSI
2008-03-13,22925.41992,23007.60938,22251.24023,22301.64063,-1748426496,^HSI
2008-03-14,22536.11914,22747.14063,22151.50977,22237.10938,-1954803496,^HSI
2008-03-17,21318.0293,21473.40039,21041.25977,21084.60938,-925465296,^HSI
2008-03-18,21444.60938,21467.17969,20572.91992,21384.60938,-618172096,^HSI
2008-03-19,22191.88086,22191.88086,21779.83984,21866.93945,-1343183296,^HSI
2008-03-20,21173.30078,21471.66992,20896.14063,21108.2207,-1510208496,^HSI
2008-03-25,21841.7793,22529.80078,21691.55078,22464.51953,-1013793296,^HSI
2008-03-26,22581.75,22811.34961,22428.42969,22617.00977,-1540441896,^HSI
2008-03-27,22312.57031,22758.93945,22205.19922,22664.2207,-2023095296,^HSI
2008-03-28,22750.31055,23313.88086,22721.2207,23285.94922,-1117344296,^HSI
2008-03-31,22997.03906,23077.83984,22700.83984,22849.19922,1816950800,^HSI
2008-04-01,23084.92969,23305.71094,22700.5,23137.46094,2122779600,^HSI
2008-04-02,24133.76953,24195.32031,23858.89063,23872.42969,-314045696,^HSI
2008-04-03,23947.55078,24334.18945,23937.31055,24264.63086,-1805861296,^HSI
2008-04-07,24484.83008,24642.01953,24269.55078,24578.75977,2084002000,^HSI
2008-04-08,24507.07031,24557.42969,24212.59961,24311.68945,1980417200,^HSI
2008-04-09,24293.41992,24492.0293,23921.15039,23984.57031,-2014286296,^HSI
2008-04-10,24101.41016,24214.57031,23905.58008,24187.09961,2034503000,^HSI
2008-04-11,24442.26953,24681.46094,24322.10938,24667.78906,-1517436896,^HSI
2008-04-14,23968.03906,24070.25977,23753.03906,23811.19922,-2005061296,^HSI
2008-04-15,23950.40039,24043.89063,23613.49023,23901.33008,1951864800,^HSI
2008-04-16,24075.67969,24194.17969,23749.67969,23878.34961,1510818300,^HSI
2008-04-17,24369.85938,24442.07031,24150.50977,24258.96094,1972002200,^HSI
2008-04-18,24234.5293,24400.86914,24107.24023,24197.7793,-1980914896,^HSI
2008-04-21,24821.0,24887.10938,24668.2793,24721.66992,2069827200,^HSI
2008-04-22,24460.64063,24965.74023,24413.25,24939.15039,-1820350296,^HSI
2008-04-23,25000.49023,25361.28906,24919.73047,25289.24023,-1633773696,^HSI
2008-04-24,25776.28906,25861.67969,25603.57031,25680.7793,-1033532496,^HSI
2008-04-25,25852.9707,25852.9707,25437.82031,25516.7793,2047835200,^HSI
2008-04-28,25613.16992,25717.42969,25567.58984,25666.28906,2082946200,^HSI
2008-04-29,25661.96094,26038.58008,25633.4707,25914.15039,-1393166696,^HSI
2008-04-30,25998.26953,26066.5,25731.64063,25755.34961,-2012486896,^HSI
2008-05-02,26324.9707,26374.08984,26173.82031,26241.01953,-1545939296,^HSI
2008-05-05,26321.60938,26387.36914,26118.60938,26183.94922,1900574400,^HSI
2008-05-06,26084.60938,26314.99023,26072.61914,26262.13086,1696804000,^HSI
2008-05-07,26377.99023,26377.99023,25471.18945,25610.21094,-1755658096,^HSI
2008-05-08,25442.51953,25616.94922,25353.50977,25449.78906,1846277600,^HSI
2008-05-09,25401.91016,25483.75977,24911.33008,25063.16992,2068025400,^HSI
2008-05-13,25190.17969,25601.55078,25032.16992,25552.76953,-1834274096,^HSI
2008-05-14,25461.36914,25546.7793,25108.06055,25533.48047,1855836800,^HSI
2008-05-15,25719.01953,25736.56055,25208.2207,25513.71094,2136959800,^HSI
2008-05-16,25665.64063,25748.33008,25533.59961,25618.85938,-1837230096,^HSI
2008-05-19,25592.21094,25822.0,25592.21094,25742.23047,1587602500,^HSI
2008-05-20,25692.26953,25702.86914,25042.08984,25169.46094,2068788800,^HSI
