Date,Open,High,Low,Close,Volume,Index
2007-11-02,5845.850098,5855.350098,5668.669922,5720.419922,692139600,^FCHI
2007-11-09,5676.759766,5759.529785,5493.600098,5524.180176,830331600,^FCHI
2007-11-16,5488.97998,5638.819824,5483.709961,5523.629883,779063900,^FCHI
2007-11-23,5519.970215,5564.649902,5358.759766,5521.169922,855299000,^FCHI
2007-11-30,5558.060059,5685.529785,5383.669922,5670.569824,787871000,^FCHI
2007-12-07,5654.100098,5744.759766,5538.319824,5718.75,700883200,^FCHI
2007-12-14,5683.600098,5795.220215,5560.589844,5605.359863,689137000,^FCHI
2007-12-21,5532.669922,5622.609863,5465.97998,5602.77002,816960800,^FCHI
2007-12-28,5619.859863,5656.140137,5593.919922,5627.25,170749200,^FCHI
2008-01-04,5621.120117,5665.939941,5417.529785,5446.790039,402691700,^FCHI
2008-01-11,5432.0,5533.930176,5349.25,5371.410156,899055500,^FCHI
2008-01-18,5345.830078,5421.220215,5081.22998,5092.399902,1029029200,^FCHI
2008-01-25,5006.47998,5012.529785,4505.140137,4878.120117,1737713500,^FCHI
2008-02-01,4791.5,5009.160156,4755.97998,4978.060059,953766200,^FCHI
2008-02-08,5027.259766,5027.259766,4679.799805,4709.649902,988893200,^FCHI
2008-02-15,4653.149902,4926.330078,4644.740234,4771.790039,872897700,^FCHI
2008-02-22,4810.290039,4940.359863,4779.140137,4824.549805,746005200,^FCHI
2008-02-29,4877.890137,4992.77002,4768.529785,4790.660156,877001400,^FCHI
2008-03-07,4723.220215,4782.859863,4576.589844,4618.959961,812397900,^FCHI
2008-03-14,4601.709961,4741.890137,4534.580078,4592.149902,956016800,^FCHI
2008-03-21,4449.390137,4652.669922,4416.709961,4533.720215,1012474200,^FCHI
2008-03-28,4692.169922,4750.629883,4647.540039,4695.919922,626713800,^FCHI
2008-04-04,4648.540039,4926.370117,4622.259766,4900.879883,797296700,^FCHI
2008-04-11,4936.25,4959.970215,4775.160156,4797.930176,683052100,^FCHI
2008-04-18,4755.069824,4976.370117,4741.060059,4961.689941,778902900,^FCHI
2008-04-25,4954.490234,5013.439941,4849.879883,4978.209961,718405100,^FCHI
2008-05-02,4989.919922,5099.390137,4935.100098,5069.709961,542474000,^FCHI
2008-05-09,5062.700195,5100.100098,4925.049805,4960.560059,564509300,^FCHI
2008-05-16,4975.089844,5120.910156,4951.370117,5078.040039,650880800,^FCHI
2008-05-23,5090.529785,5142.100098,4933.77002,4933.77002,698428300,^FCHI
2008-05-30,4910.529785,5028.799805,4893.859863,5014.279785,668674200,^FCHI
2008-06-06,5008.939941,5012.009766,4793.720215,4795.319824,808732400,^FCHI
2008-06-13,4779.430176,4821.27002,4614.540039,4682.299805,878064900,^FCHI
2008-06-20,4686.680176,4723.25,4475.129883,4509.27002,927909000,^FCHI
2008-06-27,4497.299805,4538.540039,4348.310059,4397.319824,896095100,^FCHI
2008-07-04,4404.490234,4439.779785,4224.129883,4266.0,947348400,^FCHI
2008-07-11,4305.290039,4350.939941,4100.640137,4100.640137,910953600,^FCHI
2008-07-18,4148.100098,4299.359863,4002.870117,4299.359863,1056469200,^FCHI
2008-07-25,4310.160156,4440.890137,4259.290039,4377.180176,1014026200,^FCHI
2008-08-01,4367.5,4448.049805,4256.359863,4314.339844,776069500,^FCHI
2008-08-08,4306.850098,4514.169922,4267.290039,4491.850098,821566600,^FCHI
2008-08-15,4500.299805,4552.259766,4383.47998,4453.620117,645128700,^FCHI
2008-08-22,4435.910156,4501.379883,4294.939941,4400.450195,571323200,^FCHI
2008-08-29,4383.240234,4508.669922,4296.240234,4482.600098,625428500,^FCHI
2008-09-05,4455.589844,4558.560059,4181.609863,4196.660156,831695600,^FCHI
2008-09-12,4355.52002,4408.819824,4192.919922,4332.660156,895200200,^FCHI
2008-09-19,4184.52002,4324.870117,3926.820068,4324.870117,1737800000,^FCHI
2008-09-26,4331.169922,4356.669922,4097.350098,4163.379883,885685900,^FCHI
2008-10-03,4160.839844,4160.839844,3844.629883,4080.75,1045689800,^FCHI
2008-10-10,3887.139893,3911.48999,3047.850098,3176.48999,1647522900,^FCHI
2008-10-17,3379.530029,3766.879883,3115.889893,3329.919922,1534023700,^FCHI
2008-10-24,3413.830078,3545.530029,2959.290039,3193.790039,1141443500,^FCHI
2008-10-31,3035.370117,3489.350098,2976.399902,3487.070068,1261115700,^FCHI
2008-11-07,3513.120117,3691.090088,3351.219971,3469.120117,921642000,^FCHI
2008-11-14,3558.649902,3612.280029,3183.649902,3291.469971,766470200,^FCHI
2008-11-21,3283.570068,3309.620117,2838.5,2881.26001,978522600,^FCHI
2008-11-28,2959.52002,3274.709961,2931.48999,3262.679932,854340400,^FCHI
2008-12-05,3261.330078,3272.090088,2956.75,2988.01001,776625000,^FCHI
2008-12-12,3190.5,3342.840088,3114.77002,3213.600098,661454500,^FCHI
2008-12-19,3258.25,3305.02002,3146.820068,3225.899902,798415900,^FCHI
2008-12-26,3201.659912,3209.350098,3094.689941,3116.209961,241709700,^FCHI
2009-01-02,3139.23999,3349.689941,3105.070068,3349.689941,239631000,^FCHI
2009-01-09,3381.280029,3426.040039,3269.800049,3299.5,624400800,^FCHI
2009-01-16,3287.580078,3305.459961,2962.560059,3016.75,754707600,^FCHI
2009-01-23,3069.919922,3083.389893,2770.090088,2849.139893,833972400,^FCHI
2009-01-30,2838.73999,3085.689941,2834.540039,2973.919922,846741900,^FCHI
2009-02-06,2929.189941,3146.689941,2867.679932,3122.790039,772016000,^FCHI
2009-02-13,3110.600098,3146.129883,2932.409912,2997.860107,702154800,^FCHI
2009-02-20,2977.169922,2994.409912,2750.550049,2750.550049,759133800,^FCHI
2009-02-27,2805.669922,2810.909912,2644.189941,2702.47998,881597600,^FCHI
2009-03-06,2632.919922,2675.679932,2521.459961,2534.449951,971950100,^FCHI
2009-03-13,2552.98999,2771.719971,2465.459961,2705.629883,1045940700,^FCHI
2009-03-20,2761.540039,2833.209961,2720.439941,2791.139893,902016500,^FCHI
2009-03-27,2845.77002,2918.22998,2801.939941,2840.620117,810448000,^FCHI
2009-04-03,2788.370117,3019.02002,2719.340088,2958.73999,876754000,^FCHI
2009-04-10,2993.080078,3018.360107,2847.959961,2974.179932,645412600,^FCHI
2009-04-17,2994.449951,3102.040039,2956.449951,3091.959961,663888200,^FCHI
2009-04-24,3081.149902,3102.850098,2898.52002,3102.850098,844786100,^FCHI
2009-05-01,3043.300049,3194.25,3016.060059,3159.850098,672399300,^FCHI
2009-05-08,3180.26001,3355.949951,3168.25,3312.590088,948094500,^FCHI
2009-05-15,3312.649902,3312.649902,3118.060059,3169.050049,822004600,^FCHI
2009-05-22,3135.120117,3320.330078,3115.27002,3227.969971,656963000,^FCHI
2009-05-29,3235.219971,3317.580078,3168.219971,3277.649902,610920100,^FCHI
2009-06-05,3339.379883,3399.590088,3288.98999,3339.050049,676074200,^FCHI
2009-06-12,3327.560059,3370.870117,3275.699951,3326.139893,596813500,^FCHI
2009-06-19,3308.570068,3308.570068,3136.909912,3221.27002,745218600,^FCHI
2009-06-26,3221.159912,3224.419922,3097.389893,3129.72998,662977900,^FCHI
2009-07-03,3122.540039,3233.600098,3092.179932,3119.51001,592055900,^FCHI
2009-07-10,3089.199951,3112.949951,2976.810059,2983.100098,585309300,^FCHI
2009-07-17,2974.330078,3235.820068,2957.830078,3218.459961,599764200,^FCHI
2009-07-24,3252.149902,3408.280029,3233.939941,3366.449951,589456800,^FCHI
2009-07-31,3405.159912,3455.51001,3322.209961,3426.27002,698250600,^FCHI
2009-08-07,3427.449951,3539.310059,3417.820068,3521.139893,728016200,^FCHI
2009-08-14,3504.98999,3558.469971,3435.870117,3495.27002,557886500,^FCHI
2009-08-21,3472.389893,3623.350098,3396.600098,3615.810059,538998400,^FCHI
2009-08-28,3631.419922,3724.340088,3614.610107,3693.139893,704217900,^FCHI
2009-09-04,3668.370117,3686.080078,3535.48999,3598.76001,760779700,^FCHI
2009-09-11,3625.530029,3751.439941,3621.600098,3734.889893,733223500,^FCHI
2009-09-18,3694.689941,3853.969971,3674.219971,3827.840088,871506800,^FCHI
2009-09-25,3827.449951,3856.669922,3731.98999,3739.139893,674169400,^FCHI
2009-10-02,3727.77002,3845.01001,3627.399902,3649.899902,739933000,^FCHI
2009-10-09,3651.97998,3822.959961,3629.409912,3799.610107,707296600,^FCHI
2009-10-16,3813.379883,3907.48999,3790.659912,3827.600098,752475000,^FCHI
2009-10-23,3842.540039,3913.810059,3792.47998,3808.23999,681854400,^FCHI
2009-10-30,3823.820068,3838.449951,3600.459961,3607.689941,917390700,^FCHI
2009-11-06,3603.639893,3728.76001,3549.649902,3707.290039,734365100,^FCHI
2009-11-13,3737.429932,3843.879883,3737.370117,3806.01001,632395800,^FCHI
2009-11-20,3837.23999,3868.159912,3714.419922,3729.360107,655171900,^FCHI
2009-11-27,3766.379883,3828.689941,3610.810059,3721.449951,718336800,^FCHI
2009-12-04,3732.629883,3876.22998,3669.27002,3846.620117,621777000,^FCHI
2009-12-11,3836.050049,3854.080078,3734.709961,3803.719971,584549600,^FCHI
2009-12-18,3839.75,3878.199951,3793.649902,3794.439941,635387600,^FCHI
2009-12-25,3807.840088,3930.76001,3802.129883,3912.72998,288187600,^FCHI
2010-01-01,3939.659912,3976.919922,3928.199951,3936.330078,143846800,^FCHI
2010-01-08,3952.209961,4051.409912,3950.610107,4045.139893,603215200,^FCHI
2010-01-15,4071.399902,4088.179932,3949.899902,3954.379883,623815200,^FCHI
2010-01-22,3971.169922,4019.879883,3786.290039,3820.780029,628887000,^FCHI
2010-01-29,3793.629883,3833.439941,3688.790039,3739.459961,727194400,^FCHI
2010-02-05,3713.169922,3831.379883,3563.76001,3563.76001,818127000,^FCHI
2010-02-12,3595.379883,3675.639893,3545.909912,3599.070068,953194500,^FCHI
2010-02-19,3621.409912,3772.669922,3599.629883,3769.540039,676633000,^FCHI
2010-02-26,3780.679932,3791.560059,3633.810059,3708.800049,749013200,^FCHI
2010-03-05,3739.560059,3910.419922,3724.840088,3910.419922,691477800,^FCHI
2010-03-12,3924.219971,3956.419922,3876.090088,3927.399902,587644400,^FCHI
2010-03-19,3921.0,3967.51001,3889.129883,3925.439941,638106100,^FCHI
2010-03-26,3908.550049,4008.699951,3868.02002,3988.929932,605591600,^FCHI
2010-04-02,4002.129883,4041.580078,3943.030029,4034.22998,468282000,^FCHI
2010-04-09,4048.899902,4065.070068,3952.139893,4050.540039,458086400,^FCHI
2010-04-16,4078.379883,4086.0,3976.419922,3986.629883,698645000,^FCHI
2010-04-23,3964.530029,4037.389893,3907.189941,3951.300049,608941900,^FCHI
2010-04-30,3995.26001,4017.530029,3749.530029,3816.98999,937962100,^FCHI
2010-05-07,3796.790039,3847.209961,3349.959961,3392.590088,1390145900,^FCHI
2010-05-14,3605.840088,3774.100098,3461.959961,3560.360107,1213181300,^FCHI
2010-05-21,3526.870117,3640.060059,3341.76001,3430.73999,1117759300,^FCHI
2010-05-28,3460.48999,3553.169922,3287.570068,3515.060059,940723600,^FCHI
2010-06-04,3506.300049,3598.379883,3414.5,3455.610107,782183600,^FCHI
2010-06-11,3397.169922,3570.389893,3343.590088,3555.52002,870778600,^FCHI
2010-06-18,3583.469971,3716.189941,3581.969971,3687.209961,819398800,^FCHI
2010-06-25,3750.699951,3759.540039,3504.310059,3519.72998,697222400,^FCHI
2010-07-02,3537.669922,3577.590088,3321.350098,3348.370117,806083300,^FCHI
2010-07-09,3362.719971,3570.889893,3331.590088,3554.47998,623736000,^FCHI
2010-07-16,3562.699951,3656.76001,3487.209961,3500.159912,589653400,^FCHI
2010-07-23,3476.070068,3628.199951,3419.77002,3607.050049,638181200,^FCHI
2010-07-30,3634.76001,3720.629883,3589.929932,3643.139893,829654100,^FCHI
2010-08-06,3675.879883,3802.939941,3671.929932,3716.050049,617603000,^FCHI
2010-08-13,3764.25,3781.629883,3577.540039,3610.909912,580024000,^FCHI
2010-08-20,3622.600098,3680.030029,3517.48999,3526.120117,514008800,^FCHI
2010-08-27,3536.949951,3583.449951,3414.840088,3507.439941,595626000,^FCHI
2010-09-03,3518.689941,3706.47998,3430.909912,3672.199951,625445100,^FCHI
2010-09-10,3695.469971,3731.860107,3613.290039,3725.820068,540923900,^FCHI
2010-09-17,3765.23999,3795.47998,3705.290039,3722.02002,752806800,^FCHI
2010-09-24,3738.0,3824.97998,3666.22998,3782.47998,754516200,^FCHI
2010-10-01,3796.530029,3800.870117,3672.899902,3692.090088,707357800,^FCHI
2010-10-08,3689.179932,3799.709961,3638.340088,3763.179932,641722100,^FCHI
2010-10-15,3770.030029,3845.360107,3700.26001,3827.370117,651914800,^FCHI
2010-10-22,3803.459961,3889.73999,3786.360107,3868.540039,580201000,^FCHI
2010-10-29,3894.909912,3894.909912,3807.800049,3833.5,555927200,^FCHI
2010-11-05,3865.040039,3937.639893,3812.370117,3916.72998,702666300,^FCHI
2010-11-12,3915.340088,3961.699951,3769.590088,3831.120117,770259600,^FCHI
2010-11-19,3810.23999,3875.629883,3753.060059,3860.159912,651078600,^FCHI
2010-11-26,3892.649902,3896.070068,3687.429932,3728.649902,691756600,^FCHI
2010-12-03,3748.100098,3775.75,3591.780029,3750.550049,892906200,^FCHI
2010-12-10,3758.580078,3873.639893,3723.159912,3857.350098,630943000,^FCHI
2010-12-17,3872.830078,3906.090088,3861.100098,3867.350098,576034600,^FCHI
2010-12-24,3873.23999,3936.060059,3869.199951,3911.320068,339584400,^FCHI
2010-12-31,3893.110107,3904.040039,3836.050049,3850.76001,175495200,^FCHI
2011-01-07,3847.629883,3945.719971,3836.709961,3865.580078,535195400,^FCHI
2011-01-14,3850.27002,3992.100098,3790.959961,3983.280029,758352600,^FCHI
2011-01-21,3984.090088,4057.969971,3950.300049,4017.449951,731251600,^FCHI
2011-01-28,4028.330078,4079.300049,4002.320068,4002.320068,736837200,^FCHI
2011-02-04,3997.139893,4089.639893,3953.179932,4047.209961,689263000,^FCHI
2011-02-11,4055.5,4121.379883,4039.23999,4101.310059,934211800,^FCHI
2011-02-18,4128.700195,4169.870117,4085.5,4157.140137,851207800,^FCHI
2011-02-25,4153.100098,4163.990234,3984.360107,4070.379883,782211800,^FCHI
2011-03-04,4064.550049,4145.72998,4009.889893,4020.209961,687535600,^FCHI
2011-03-11,4007.340088,4049.97998,3915.209961,3928.679932,354805600,^FCHI
2011-03-18,3914.030029,3939.5,3693.939941,3810.219971,575150800,^FCHI
2011-03-25,3870.719971,3986.560059,3855.25,3972.379883,350226000,^FCHI
2011-04-01,3966.77002,4055.879883,3949.199951,4054.76001,637744000,^FCHI
2011-04-08,4051.439941,4070.889893,4013.669922,4061.909912,577381200,^FCHI
2011-04-15,4056.939941,4057.530029,3949.01001,3974.47998,628522800,^FCHI
2011-04-22,3970.620117,4034.5,3862.399902,4021.879883,562671200,^FCHI
2011-04-29,4014.290039,4110.410156,4009.820068,4106.919922,474775200,^FCHI
2011-05-06,4137.75,4137.970215,3981.189941,4058.01001,728318200,^FCHI
2011-05-13,4037.909912,4076.659912,3986.929932,4018.850098,686165400,^FCHI
2011-05-20,3975.379883,4050.570068,3941.580078,3990.850098,677152200,^FCHI
2011-05-27,3934.360107,3979.070068,3884.550049,3950.97998,633013800,^FCHI
2011-06-03,3947.159912,4015.850098,3845.389893,3890.679932,583892400,^FCHI
2011-06-10,3875.629883,3889.969971,3798.879883,3805.090088,602761200,^FCHI
2011-06-17,3807.459961,3877.810059,3742.310059,3823.73999,748224600,^FCHI
2011-06-24,3758.97998,3885.22998,3755.290039,3784.800049,659498400,^FCHI
2011-07-01,3775.75,4023.590088,3769.610107,4007.350098,659966200,^FCHI
2011-07-08,4010.370117,4020.330078,3912.77002,3913.550049,817811800,^FCHI
2011-07-15,3878.600098,3890.070068,3706.820068,3726.590088,896940200,^FCHI
2011-07-22,3697.540039,3866.340088,3645.790039,3842.699951,830124600,^FCHI
2011-07-29,3813.5,3845.060059,3630.75,3672.77002,882724800,^FCHI
2011-08-05,3718.110107,3722.590088,3218.389893,3278.560059,1312385800,^FCHI
2011-08-12,3254.360107,3333.610107,2891.110107,3213.879883,1796538800,^FCHI
2011-08-19,3248.139893,3288.820068,2947.909912,3016.98999,872264800,^FCHI
2011-08-26,2989.600098,3189.419922,2989.600098,3087.639893,735544200,^FCHI
2011-09-02,3141.189941,3295.540039,3117.939941,3148.530029,730881800,^FCHI
2011-09-09,3072.51001,3116.209961,2942.780029,2974.590088,954126600,^FCHI
2011-09-16,2880.459961,3086.639893,2769.969971,3031.080078,1340274800,^FCHI
2011-09-23,2960.929932,2991.209961,2693.209961,2810.110107,990126400,^FCHI
2011-09-30,2754.820068,3060.429932,2753.27002,2981.959961,914735800,^FCHI
2011-10-07,2913.070068,3126.0,2808.219971,3095.560059,951872000,^FCHI
2011-10-14,3121.409912,3251.620117,3094.169922,3217.889893,845449800,^FCHI
2011-10-21,3241.969971,3266.570068,3082.120117,3171.340088,843492200,^FCHI
2011-10-28,3190.709961,3411.219971,3146.110107,3348.629883,883053400,^FCHI
2011-11-04,3302.780029,3310.300049,3029.439941,3123.550049,1071951800,^FCHI
2011-11-11,3087.97998,3193.620117,3008.72998,3149.379883,919260400,^FCHI
2011-11-18,3169.429932,3174.320068,2979.600098,2997.01001,669842600,^FCHI
2011-11-25,2981.790039,2981.790039,2793.219971,2856.969971,783976800,^FCHI
2011-12-02,2897.47998,3201.060059,2890.76001,3164.949951,848804000,^FCHI
2011-12-09,3206.669922,3244.889893,3064.629883,3172.350098,771990000,^FCHI
2011-12-16,3150.840088,3163.699951,2969.399902,2972.300049,773942200,^FCHI
2011-12-23,2942.340088,3121.389893,2941.399902,3102.090088,550064200,^FCHI
2011-12-30,3111.139893,3159.810059,3064.689941,3159.810059,229749400,^FCHI
2012-01-06,3231.429932,3246.73999,3122.629883,3137.360107,463110400,^FCHI
2012-01-13,3143.949951,3253.290039,3114.449951,3196.48999,710954000,^FCHI
2012-01-20,3174.330078,3336.620117,3163.679932,3321.5,813547800,^FCHI
2012-01-27,3325.419922,3368.659912,3285.629883,3318.76001,786594000,^FCHI
2012-02-03,3295.97998,3427.919922,3264.02002,3427.919922,745590600,^FCHI
2012-02-10,3412.320068,3449.23999,3365.47998,3373.139893,832015600,^FCHI
2012-02-17,3406.860107,3450.76001,3352.629883,3439.620117,823918200,^FCHI
2012-02-24,3463.560059,3478.030029,3425.02002,3467.030029,749941800,^FCHI
2012-03-02,3452.01001,3514.149902,3412.169922,3501.169922,774419600,^FCHI
2012-03-09,3485.51001,3507.52002,3362.560059,3487.47998,778576000,^FCHI
2012-03-16,3473.370117,3600.47998,3467.610107,3594.830078,848606600,^FCHI
2012-03-23,3581.47998,3581.47998,3432.560059,3476.179932,648498000,^FCHI
2012-03-30,3495.76001,3535.600098,3374.689941,3423.810059,722441000,^FCHI
2012-04-06,3439.169922,3473.199951,3279.310059,3319.810059,704418600,^FCHI
2012-04-13,3274.850098,3292.280029,3180.189941,3189.090088,789266400,^FCHI
2012-04-20,3183.189941,3292.51001,3155.360107,3188.580078,992677000,^FCHI
2012-04-27,3157.850098,3282.649902,3088.360107,3266.27002,1030288000,^FCHI
2012-05-04,3270.780029,3273.719971,3153.919922,3161.969971,714766000,^FCHI
2012-05-11,3112.469971,3219.409912,3073.379883,3129.77002,906248800,^FCHI
2012-05-18,3093.360107,3098.800049,2970.100098,3008.0,936973200,^FCHI
2012-05-25,2997.189941,3093.919922,2984.719971,3047.939941,861850800,^FCHI
2012-06-01,3068.340088,3099.840088,2922.26001,2950.469971,710225600,^FCHI
2012-06-08,2928.909912,3104.73999,2927.01001,3051.689941,914799600,^FCHI
2012-06-15,3110.959961,3122.409912,2993.709961,3087.620117,1034034400,^FCHI
2012-06-22,3120.820068,3153.280029,3052.649902,3090.899902,834349000,^FCHI
2012-06-29,3072.610107,3196.649902,3003.840088,3196.649902,821891200,^FCHI
2012-07-06,3197.040039,3288.51001,3168.790039,3168.790039,799612600,^FCHI
2012-07-13,3167.280029,3204.620117,3118.47998,3180.810059,695949600,^FCHI
2012-07-20,3176.27002,3267.75,3155.629883,3193.889893,957800000,^FCHI
2012-07-27,3159.679932,3280.189941,3065.469971,3280.189941,1002913400,^FCHI
2012-08-03,3299.310059,3374.840088,3232.459961,3374.189941,920210000,^FCHI
2012-08-10,3365.370117,3464.290039,3358.199951,3435.620117,682756000,^FCHI
2012-08-17,3429.530029,3501.909912,3410.939941,3488.379883,494893600,^FCHI
2012-08-24,3484.469971,3523.850098,3396.810059,3433.209961,542347200,^FCHI
2012-08-31,3422.550049,3462.830078,3371.73999,3413.070068,545269600,^FCHI
2012-09-07,3401.959961,3561.909912,3372.800049,3519.050049,763152400,^FCHI
2012-09-14,3513.659912,3588.02002,3477.370117,3581.580078,882109000,^FCHI
2012-09-21,3558.570068,3573.97998,3486.360107,3530.719971,837602600,^FCHI
2012-09-28,3501.340088,3520.290039,3354.820068,3354.820068,663940200,^FCHI
2012-10-05,3348.070068,3461.840088,3348.070068,3457.040039,672074200,^FCHI
2012-10-12,3429.320068,3429.860107,3351.439941,3389.080078,764343400,^FCHI
2012-10-19,3387.76001,3542.580078,3387.76001,3504.560059,923034200,^FCHI
2012-10-26,3498.379883,3519.050049,3382.360107,3435.090088,693063200,^FCHI
2012-11-02,3419.379883,3502.639893,3394.889893,3492.459961,575735800,^FCHI
2012-11-09,3469.899902,3515.870117,3374.080078,3423.570068,781549200,^FCHI
2012-11-16,3424.550049,3436.26001,3341.52002,3341.52002,684453600,^FCHI
2012-11-23,3375.419922,3528.800049,3369.530029,3528.800049,652801400,^FCHI
2012-11-30,3513.939941,3584.72998,3479.159912,3557.280029,736623800,^FCHI
2012-12-07,3567.899902,3622.360107,3563.02002,3605.610107,676865600,^FCHI
2012-12-14,3587.320068,3659.100098,3575.530029,3643.280029,613015400,^FCHI
2012-12-21,3633.169922,3674.570068,3611.120117,3661.399902,912227400,^FCHI
2012-12-28,3652.449951,3684.159912,3618.669922,3620.25,105426000,^FCHI
2013-01-04,3702.659912,3733.929932,3692.899902,3730.02002,213404400,^FCHI
2013-01-11,3731.48999,3732.649902,3683.820068,3706.02002,527980200,^FCHI
2013-01-18,3721.629883,3760.949951,3680.610107,3741.580078,421995400,^FCHI
2013-01-25,3747.580078,3782.600098,3711.550049,3778.159912,431683800,^FCHI
2013-02-01,3784.580078,3793.26001,3725.679932,3773.530029,494210400,^FCHI
2013-02-08,3778.360107,3778.360107,3601.050049,3649.5,547656800,^FCHI
2013-02-15,3660.280029,3710.090088,3634.820068,3660.370117,463125600,^FCHI
2013-02-22,3655.530029,3743.649902,3623.169922,3706.280029,536006800,^FCHI
2013-03-01,3721.100098,3787.530029,3600.810059,3699.909912,652078600,^FCHI
2013-03-08,3680.580078,3849.870117,3673.030029,3840.149902,500744600,^FCHI
2013-03-15,3830.689941,3871.580078,3817.560059,3844.030029,560473800,^FCHI
2013-03-22,3768.070068,3834.879883,3750.050049,3770.290039,555053600,^FCHI
2013-03-29,3823.879883,3837.02002,3669.169922,3731.419922,490618000,^FCHI
2013-04-05,3729.820068,3810.179932,3638.830078,3663.47998,494990200,^FCHI
2013-04-12,3677.209961,3788.860107,3655.919922,3729.300049,503926000,^FCHI
2013-04-19,3728.689941,3747.669922,3584.379883,3651.959961,621365600,^FCHI
2013-04-26,3673.47998,3854.409912,3631.580078,3810.050049,572294000,^FCHI
2013-05-03,3828.939941,3914.51001,3819.040039,3912.949951,415026600,^FCHI
2013-05-10,3909.48999,3971.919922,3897.72998,3953.830078,396833200,^FCHI
2013-05-17,3948.330078,4018.840088,3922.199951,4001.27002,501115800,^FCHI
2013-05-24,4005.790039,4058.72998,3940.290039,3956.790039,429606200,^FCHI
2013-05-31,3979.149902,4072.23999,3938.189941,3948.590088,448357800,^FCHI
2013-06-07,3929.679932,3979.530029,3800.850098,3872.590088,462381000,^FCHI
2013-06-14,3864.080078,3884.639893,3731.840088,3805.159912,439504800,^FCHI
2013-06-21,3815.439941,3882.879883,3658.040039,3658.040039,563289600,^FCHI
2013-06-28,3652.52002,3780.560059,3575.169922,3738.909912,564185600,^FCHI
2013-07-05,3761.570068,3837.389893,3668.77002,3753.850098,480246000,^FCHI
