Date,Open,High,Low,Close,Volume,Open_weekly,High_weekly,Low_weekly,Close_weekly,Volume_weekly,Daily_Return,Sharpe_Reward,Return_Reward,MinMax_Reward
05-04-2007,12523.21973,12572.46973,12500.38965,12560.2002,164930000,12480.37012,12486.78027,12242.59961,12354.34961,1095920000.0,0.2406247419702856,0.6091132497568628,0.2406247419702856,1.197244291049815
09-04-2007,12562.63965,12593.59961,12555.32031,12569.13965,191590000,12480.37012,12486.78027,12242.59961,12354.34961,1095920000.0,0.07117283050950274,0.4985045383602443,0.07117283050950274,1.197244291049815
10-04-2007,12568.49023,12588.55957,12549.46973,12573.84961,214690000,12480.37012,12486.78027,12242.59961,12354.34961,1095920000.0,0.037472413634920265,0.5461145734818521,0.037472413634920265,1.197244291049815
11-04-2007,12573.12012,12580.03027,12455.84961,12484.62012,245470000,12480.37012,12486.78027,12242.59961,12354.34961,1095920000.0,-0.7096433691161308,1.023401770090319,-0.7096433691161308,1.197244291049815
12-04-2007,12483.63965,12557.34961,12428.21973,12552.95996,218300000,12480.37012,12486.78027,12242.59961,12354.34961,1095920000.0,0.5473922261400865,0.9074210023014023,0.5473922261400865,1.197244291049815
13-04-2007,12551.91016,12615.37988,12530.20996,12612.12988,224240000,12480.37012,12486.78027,12242.59961,12354.34961,1095920000.0,0.47136229374222793,0.8164642373862155,0.47136229374222793,1.197244291049815
16-04-2007,12611.63965,12731.17969,12611.30957,12720.45996,225020000,12562.63965,12615.37988,12428.21973,12612.12988,1094290000.0,0.8589356518742042,0.5117362448961632,0.8589356518742042,1.197244291049815
17-04-2007,12719.55957,12790.01953,12707.4502,12773.04004,256880000,12562.63965,12615.37988,12428.21973,12612.12988,1094290000.0,0.4133504618963446,0.5331816135490038,0.4133504618963446,1.197244291049815
18-04-2007,12771.08008,12838.45996,12728.99023,12803.83984,261950000,12562.63965,12615.37988,12428.21973,12612.12988,1094290000.0,0.24113131958836131,0.5880467218083886,0.24113131958836131,1.197244291049815
19-04-2007,12799.76953,12830.08008,12734.91992,12808.62988,262590000,12562.63965,12615.37988,12428.21973,12612.12988,1094290000.0,0.037410964678241676,0.631564432784433,0.037410964678241676,1.197244291049815
20-04-2007,12811.15039,12966.29004,12810.16992,12961.98047,415650000,12562.63965,12615.37988,12428.21973,12612.12988,1094290000.0,1.197244291049815,0.534535927956768,1.197244291049815,1.049481590058532
23-04-2007,12961.98047,12983.91992,12916.62988,12919.40039,223290000,12611.63965,12966.29004,12611.30957,12961.98047,1422090000.0,-0.3284998006172768,0.7778504386776178,-0.3284998006172768,1.049481590058532
24-04-2007,12919.63965,12989.86035,12901.67969,12953.94043,238400000,12611.63965,12966.29004,12611.30957,12961.98047,1422090000.0,0.2673501784706378,0.6767918269349663,0.2673501784706378,1.049481590058532
25-04-2007,12951.41992,13107.4502,12951.41992,13089.88965,250170000,12611.63965,12966.29004,12611.30957,12961.98047,1422090000.0,1.049481590058532,0.6860081801213392,1.049481590058532,0.8406262443786172
26-04-2007,13088.83984,13132.7998,13068.12012,13105.5,251620000,12611.63965,12966.29004,12611.30957,12961.98047,1422090000.0,0.1192550160268313,0.16422016396769065,0.1192550160268313,0.8406262443786172
27-04-2007,13104.04004,13148.0,13073.40039,13120.94043,270910000,12611.63965,12966.29004,12611.30957,12961.98047,1422090000.0,0.11781641295640632,0.2761050494777718,0.11781641295640632,0.8406262443786172
30-04-2007,13120.20996,13162.05957,13061.53027,13062.91016,264090000,12961.98047,13148.0,12901.67969,13120.94043,1234390000.0,-0.44227218551590175,0.4100138382085605,-0.44227218551590175,0.8406262443786172
01-05-2007,13062.75,13137.75977,13041.2998,13136.13965,248960000,12961.98047,13148.0,12901.67969,13120.94043,1234390000.0,0.560590933437144,0.3654739226644925,0.560590933437144,0.8406262443786172
02-05-2007,13133.94043,13256.33008,13130.53027,13211.87988,251340000,12961.98047,13148.0,12901.67969,13120.94043,1234390000.0,0.5765790560851913,0.3888323640462214,0.5765790560851913,0.8406262443786172
03-05-2007,13206.65039,13246.82031,13196.03027,13241.37988,247240000,12961.98047,13148.0,12901.67969,13120.94043,1234390000.0,0.22328389500918533,0.3274617789482469,0.22328389500918533,0.8406262443786172
04-05-2007,13243.08008,13284.53027,13228.78027,13264.62012,236320000,12961.98047,13148.0,12901.67969,13120.94043,1234390000.0,0.175512221615981,0.3929733640104474,0.175512221615981,0.8406262443786172
07-05-2007,13264.12988,13317.69043,13260.7998,13312.96973,206190000,13120.20996,13284.53027,13041.2998,13264.62012,1247950000.0,0.3645005251760036,0.30637720998747986,0.3645005251760036,0.8406262443786172
08-05-2007,13309.40039,13314.42969,13237.55957,13309.07031,225600000,13120.20996,13284.53027,13041.2998,13264.62012,1247950000.0,-0.029290384332614217,0.3078985549473689,-0.029290384332614217,0.8406262443786172
09-05-2007,13300.62012,13369.29004,13278.34961,13362.87012,237040000,13120.20996,13284.53027,13041.2998,13264.62012,1247950000.0,0.40423417073374157,0.21750338161459032,0.40423417073374157,0.8406262443786172
10-05-2007,13359.0498,13359.12988,13210.90039,13215.12988,224640000,13120.20996,13284.53027,13041.2998,13264.62012,1247950000.0,-1.1056026038813171,0.3728014523708324,-1.1056026038813171,1.1883800636224073
11-05-2007,13212.2002,13333.4502,13212.04004,13326.21973,257840000,13120.20996,13284.53027,13041.2998,13264.62012,1247950000.0,0.8406262443786172,0.3295660642347318,0.8406262443786172,1.1883800636224073
14-05-2007,13325.80957,13383.75977,13297.04004,13346.78027,199620000,13264.12988,13369.29004,13210.90039,13326.21973,1151310000.0,0.15428636489995817,0.3173417289444007,0.15428636489995817,1.1883800636224073
15-05-2007,13346.0498,13481.59961,13339.46973,13383.83984,265250000,13264.12988,13369.29004,13210.90039,13326.21973,1151310000.0,0.277666742467475,0.39775455577159763,0.277666742467475,1.4090989268975784
16-05-2007,13486.95996,13489.57031,13363.92969,13487.53027,237790000,13264.12988,13369.29004,13210.90039,13326.21973,1151310000.0,0.774743505896569,0.24724724305972462,0.774743505896569,1.4090989268975784
17-05-2007,13487.53027,13516.70996,13447.79004,13476.71973,195800000,13264.12988,13369.29004,13210.90039,13326.21973,1151310000.0,-0.0801521092712143,0.33790510793923717,-0.0801521092712143,1.4090989268975784
18-05-2007,13476.40039,13558.48047,13476.40039,13556.53027,282930000,13264.12988,13369.29004,13210.90039,13326.21973,1151310000.0,0.5922104310170928,0.22791706882825788,0.5922104310170928,1.4090989268975784
21-05-2007,13556.53027,13586.03027,13529.13965,13542.87988,215550000,13325.80957,13558.48047,13297.04004,13556.53027,1181390000.0,-0.10069235806013932,0.08950224423563574,-0.10069235806013932,1.4090989268975784
22-05-2007,13544.99023,13586.67969,13528.98047,13539.9502,201290000,13325.80957,13558.48047,13297.04004,13556.53027,1181390000.0,-0.021632621908784788,-0.09865023083995599,-0.021632621908784788,1.4090989268975784
23-05-2007,13540.83984,13609.75977,13505.16992,13525.65039,208260000,13325.80957,13558.48047,13297.04004,13556.53027,1181390000.0,-0.10561198371319414,-0.2699107932009571,-0.10561198371319414,1.4090989268975784
24-05-2007,13522.59961,13624.5498,13423.90039,13441.12988,240810000,13325.80957,13558.48047,13297.04004,13556.53027,1181390000.0,-0.6248905417700956,-0.011765032994351526,-0.6248905417700956,1.4090989268975784
25-05-2007,13441.94043,13516.13965,13440.07031,13507.28027,183470000,13325.80957,13558.48047,13297.04004,13556.53027,1181390000.0,0.49214902757861445,-0.07385314109363997,0.49214902757861445,1.4090989268975784
29-05-2007,13507.28027,13564.66016,13465.34961,13521.33984,205620000,13556.53027,13624.5498,13423.90039,13507.28027,1049380000.0,0.10408883001582492,-0.19789649592232497,0.10408883001582492,1.4090989268975784
30-05-2007,13517.88965,13636.08984,13456.73047,13633.08008,224780000,13556.53027,13624.5498,13423.90039,13507.28027,1049380000.0,0.8263991684421601,-0.11551408752148926,0.8263991684421601,1.4090989268975784
31-05-2007,13633.0,13673.07031,13614.71973,13627.63965,243510000,13556.53027,13624.5498,13423.90039,13507.28027,1049380000.0,-0.03990609582043003,-0.05294376854437292,-0.03990609582043003,1.4090989268975784
01-06-2007,13628.69043,13692.0,13624.38965,13668.11035,212780000,13556.53027,13624.5498,13423.90039,13507.28027,1049380000.0,0.2969751258428799,-0.017261821366619273,0.2969751258428799,1.4090989268975784
04-06-2007,13667.20996,13690.37988,13618.78027,13676.32031,177830000,13507.28027,13692.0,13456.73047,13668.11035,886690000.0,0.06006653289858388,-0.04344776130514676,0.06006653289858388,1.4090989268975784
05-06-2007,13673.19043,13673.50977,13551.0,13595.45996,223040000,13507.28027,13692.0,13456.73047,13668.11035,886690000.0,-0.591243464375979,0.03510903516021994,-0.591243464375979,1.4090989268975784
06-06-2007,13590.66016,13591.07031,13437.30957,13465.66992,236830000,13507.28027,13692.0,13456.73047,13668.11035,886690000.0,-0.9546572192618896,0.022588433991849944,-0.9546572192618896,1.4090989268975784
07-06-2007,13463.48047,13480.21973,13259.82031,13266.73047,298880000,13507.28027,13692.0,13456.73047,13668.11035,886690000.0,-1.4773824932729385,0.2598811086881631,-1.4773824932729385,1.4090989268975784
08-06-2007,13267.13965,13431.21973,13251.53027,13424.38965,242000000,13507.28027,13692.0,13456.73047,13668.11035,886690000.0,1.1883800636224073,-0.050959882248939777,1.1883800636224073,1.4090989268975784
11-06-2007,13424.38965,13478.11035,13381.63965,13424.95996,183300000,13667.20996,13690.37988,13251.53027,13424.38965,1178580000.0,0.0042483123245729,-0.05850315115544651,0.0042483123245729,1.4090989268975784
12-06-2007,13424.38965,13449.5,13294.61035,13295.00977,233420000,13667.20996,13690.37988,13251.53027,13424.38965,1178580000.0,-0.9679745070911849,0.04311280299985573,-0.9679745070911849,1.4090989268975784
13-06-2007,13287.62012,13485.12012,13287.62012,13482.34961,253050000,13667.20996,13690.37988,13251.53027,13424.38965,1178580000.0,1.4090989268975784,-0.05488165032934031,1.4090989268975784,2.090610290798689
14-06-2007,13482.42969,13581.61035,13479.34961,13553.73047,228680000,13667.20996,13690.37988,13251.53027,13424.38965,1178580000.0,0.5294393192938562,-0.142258681161532,0.5294393192938562,2.090610290798689
15-06-2007,13556.65039,13688.66016,13556.49023,13639.48047,425080000,13667.20996,13690.37988,13251.53027,13424.38965,1178580000.0,0.6326671479103041,-0.2722118908771338,0.6326671479103041,2.090610290798689
18-06-2007,13639.0,13667.94043,13608.75977,13612.98047,174380000,13424.38965,13688.66016,13287.62012,13639.48047,1323530000.0,-0.1942889251411506,-0.07690419262223591,-0.1942889251411506,2.090610290798689
19-06-2007,13611.67969,13652.16992,13577.21973,13635.41992,233720000,13424.38965,13688.66016,13287.62012,13639.48047,1323530000.0,0.164838626261532,-0.05613086784490429,0.164838626261532,2.090610290798689
20-06-2007,13636.55957,13674.36035,13483.25,13489.41992,274670000,13424.38965,13688.66016,13287.62012,13639.48047,1323530000.0,-1.0707407682095105,0.09344690623289674,-1.0707407682095105,2.090610290798689
21-06-2007,13486.66016,13564.20996,13398.87012,13545.83984,241170000,13424.38965,13688.66016,13287.62012,13639.48047,1323530000.0,0.41825312233292333,0.08116607775468043,0.41825312233292333,2.090610290798689
22-06-2007,13545.03027,13545.11035,13359.69043,13360.25977,380870000,13424.38965,13688.66016,13287.62012,13639.48047,1323530000.0,-1.3700152385678899,0.5873029592582323,-1.3700152385678899,2.090610290798689
25-06-2007,13360.08984,13488.76953,13299.78027,13352.0498,251720000,13639.0,13674.36035,13359.69043,13360.25977,1304810000.0,-0.06145067641899482,0.2052345077803856,-0.06145067641899482,2.090610290798689
26-06-2007,13352.37012,13452.51953,13308.71973,13337.66016,240950000,13639.0,13674.36035,13359.69043,13360.25977,1304810000.0,-0.10777101804998468,0.3209895974190205,-0.10777101804998468,2.090610290798689
27-06-2007,13336.92969,13433.00977,13259.86035,13427.73047,246010000,13639.0,13674.36035,13359.69043,13360.25977,1304810000.0,0.6753081793920979,0.39267315932064434,0.6753081793920979,2.090610290798689
28-06-2007,13427.48047,13498.29004,13389.28027,13422.28027,207130000,13639.0,13674.36035,13359.69043,13360.25977,1304810000.0,-0.0405891376221601,0.44306795174876684,-0.0405891376221601,2.090610290798689
29-06-2007,13422.61035,13524.54004,13314.0,13408.62012,262110000,13639.0,13674.36035,13359.69043,13360.25977,1304810000.0,-0.10177220058897873,0.5043277920219845,-0.10177220058897873,2.090610290798689
02-07-2007,13409.59961,13537.87012,13409.51953,13535.42969,196410000,13360.08984,13524.54004,13259.86035,13408.62012,1207920000.0,0.9457316924867953,0.4147482500453437,0.9457316924867953,2.090610290798689
03-07-2007,13531.53027,13591.69043,13531.53027,13577.2998,111580000,13360.08984,13524.54004,13259.86035,13408.62012,1207920000.0,0.30933713194885026,0.31256839394886377,0.30933713194885026,2.090610290798689
05-07-2007,13576.24023,13580.05957,13513.49023,13565.83984,188840000,13360.08984,13524.54004,13259.86035,13408.62012,1207920000.0,-0.08440529537397934,0.39802928949138544,-0.08440529537397934,2.090610290798689
06-07-2007,13559.00977,13633.62988,13537.9502,13611.67969,176040000,13360.08984,13524.54004,13259.86035,13408.62012,1207920000.0,0.3379064660990361,0.19536226794377828,0.3379064660990361,2.090610290798689
09-07-2007,13612.66016,13670.45996,13609.0,13649.96973,192840000,13409.59961,13633.62988,13409.51953,13611.67969,672870000.0,0.2813028286885899,0.23429303446904684,0.2813028286885899,2.1762408218385154
10-07-2007,13648.58984,13649.24023,13496.16992,13501.7002,274420000,13409.59961,13633.62988,13409.51953,13611.67969,672870000.0,-1.086226071799512,0.1597503075074527,-1.086226071799512,2.1762408218385154
11-07-2007,13500.40039,13590.9502,13474.79004,13577.87012,224410000,13409.59961,13633.62988,13409.51953,13611.67969,672870000.0,0.5641505800876967,0.15354097455450716,0.5641505800876967,2.1762408218385154
12-07-2007,13579.33008,13869.94043,13579.16992,13861.73047,300520000,13409.59961,13633.62988,13409.51953,13611.67969,672870000.0,2.090610290798689,-0.271115165508678,2.090610290798689,2.1762408218385154
13-07-2007,13859.86035,13932.29004,13845.87988,13907.25,223820000,13409.59961,13633.62988,13409.51953,13611.67969,672870000.0,0.32838273762798575,-0.4335777699718595,0.32838273762798575,2.1762408218385154
16-07-2007,13907.08984,13989.11035,13894.98047,13950.98047,209060000,13612.66016,13932.29004,13474.79004,13907.25,1216010000.0,0.3144436894425562,-0.384369885546284,0.3144436894425562,2.1762408218385154
17-07-2007,13951.95996,14021.9502,13942.84961,13971.5498,266020000,13612.66016,13932.29004,13474.79004,13907.25,1216010000.0,0.14744003150339857,-0.49696784903219227,0.14744003150339857,2.1762408218385154
18-07-2007,13955.0498,13965.94043,13823.59961,13918.21973,324400000,13612.66016,13932.29004,13474.79004,13907.25,1216010000.0,-0.3817047554738662,-0.32416077338066696,-0.3817047554738662,2.1762408218385154
19-07-2007,13918.79004,14015.84961,13918.79004,14000.41016,265390000,13612.66016,13932.29004,13474.79004,13907.25,1216010000.0,0.590524015243421,-0.3068692415496405,0.590524015243421,2.1762408218385154
