Date,Open,High,Low,Close,Volume,Open_weekly,High_weekly,Low_weekly,Close_weekly,Volume_weekly,Daily_Return,Sharpe_Reward,Return_Reward,MinMax_Reward
2007-01-03,20353.41992,20554.58008,20249.60938,20413.39063,1673968900,,,,,,0.5081734459041698,-0.12358359316579565,0.5081734459041698,2.3206081262107103
2007-01-04,20415.66992,20463.17969,19948.01953,20025.58008,2130510200,,,,,,-1.8997850823961882,0.10757974175970263,-1.8997850823961882,2.3206081262107103
2007-01-05,19890.15039,20213.64063,19757.24023,20211.2793,1959114400,,,,,,0.9273100667154255,0.05344722494160682,0.9273100667154255,2.3206081262107103
2007-01-08,19915.0,20085.58008,19844.31055,20029.66016,1438589300,20004.83984,20554.58008,19757.24023,20211.2793,7028190300.0,-0.8986028905156873,0.28396534532710316,-0.8986028905156873,2.3206081262107103
2007-01-09,20162.53906,20173.06055,19794.28906,19898.08008,1524412800,20004.83984,20554.58008,19757.24023,20211.2793,7028190300.0,-0.6569261732296883,0.3438910382229462,-0.6569261732296883,2.3206081262107103
2007-01-10,19665.40039,19693.69922,19507.9707,19568.33984,1684164000,20004.83984,20554.58008,19757.24023,20211.2793,7028190300.0,-1.657146009435495,0.6007612565205924,-1.657146009435495,2.3206081262107103
2007-01-11,19653.01953,19697.58008,19350.5,19385.36914,1436329900,20004.83984,20554.58008,19757.24023,20211.2793,7028190300.0,-0.9350343539413997,0.641101412418148,-0.9350343539413997,2.3206081262107103
2007-01-12,19628.82031,19680.63086,19523.75977,19613.41016,1486034100,20004.83984,20554.58008,19757.24023,20211.2793,7028190300.0,1.176356345618701,0.27094707602311546,1.176356345618701,2.3206081262107103
2007-01-15,19776.13086,20073.28906,19746.07031,20068.56055,1252411300,19915.0,20173.06055,19350.5,19613.41016,7569530100.0,2.3206081262107103,0.08340006956682983,2.3206081262107103,2.186669162568733
2007-01-16,20130.55078,20133.49023,19938.19922,20027.94922,1026767900,19915.0,20173.06055,19350.5,19613.41016,7569530100.0,-0.20236294426209112,0.1991449533215898,-0.20236294426209112,2.186669162568733
2007-01-17,19917.49023,20122.42969,19841.16016,20064.57031,1117662100,19915.0,20173.06055,19350.5,19613.41016,7569530100.0,0.18284992436186087,0.02218435124946072,0.18284992436186087,2.186669162568733
2007-01-18,20064.75,20297.41016,20002.76953,20277.50977,1354156400,19915.0,20173.06055,19350.5,19613.41016,7569530100.0,1.0612709702229495,0.06265310713065989,1.0612709702229495,2.186669162568733
2007-01-19,20215.55078,20337.92969,20189.35938,20327.7207,1025928300,19915.0,20173.06055,19350.5,19613.41016,7569530100.0,0.24761881793931018,0.09250715029526967,0.24761881793931018,2.186669162568733
2007-01-22,20501.44922,20779.51953,20487.59961,20772.2207,1019021700,19776.13086,20337.92969,19746.07031,20327.7207,5776926000.0,2.186669162568733,-0.13086789373079194,2.186669162568733,1.625488472730563
2007-01-23,20743.84961,20810.78906,20589.41992,20769.69922,1409621100,19776.13086,20337.92969,19746.07031,20327.7207,5776926000.0,-0.012138711774822841,-0.041341382742056045,-0.012138711774822841,1.625488472730563
2007-01-24,20950.93945,20971.46094,20725.48047,20821.05078,1053436000,19776.13086,20337.92969,19746.07031,20327.7207,5776926000.0,0.2472426752841761,-0.052337905123285795,0.2472426752841761,1.625488472730563
