Date,Open,High,Low,Close,Volume,Open_weekly,High_weekly,Low_weekly,Close_weekly,Volume_weekly,Daily_Return,Sharpe_Reward,Return_Reward,MinMax_Reward
2007-01-04,2423.820068,2460.51001,2413.75,2453.429932,2104210000,,,,,,1.2491961364207382,-0.007508776964667425,1.2491961364207382,1.4341521282734693
2007-01-05,2445.070068,2445.070068,2420.590088,2434.25,2060360000,,,,,,-0.781759925149561,-0.013036588195871397,-0.781759925149561,1.4341521282734693
2007-01-08,2435.25,2445.629883,2421.129883,2438.199951,1905620000,2429.719971,2460.51001,2394.659912,2434.25,2304882704.0,0.1622656259628208,-0.031948734661152826,0.1622656259628208,1.4341521282734693
2007-01-09,2443.26001,2449.870117,2423.560059,2443.830078,2144160000,2429.719971,2460.51001,2394.659912,2434.25,2304882704.0,0.23091326032103066,0.10449674115219372,0.23091326032103066,1.4341521282734693
2007-01-10,2434.040039,2461.340088,2427.899902,2459.330078,-2020757296,2429.719971,2460.51001,2394.659912,2434.25,2304882704.0,0.6342503163184299,-0.09948413821661346,0.6342503163184299,1.4341521282734693
2007-01-11,2464.889893,2489.459961,2463.389893,2484.850098,-1858697296,2429.719971,2460.51001,2394.659912,2434.25,2304882704.0,1.0376817747357325,-0.21714290605965794,1.0376817747357325,1.4341521282734693
2007-01-12,2481.719971,2502.820068,2481.540039,2502.820068,-2119157296,2429.719971,2460.51001,2394.659912,2434.25,2304882704.0,0.7231812500264612,-0.28519426685547483,0.7231812500264612,1.4341521282734693
2007-01-16,2504.560059,2508.929932,2493.919922,2497.780029,2139550000,2435.25,2502.820068,2421.129883,2502.820068,-1948831888.0,-0.20137440419468744,-0.2214247701489359,-0.20137440419468744,1.4341521282734693
2007-01-17,2487.889893,2496.929932,2475.830078,2479.419922,-2021087296,2435.25,2502.820068,2421.129883,2502.820068,-1948831888.0,-0.7350570020911995,-0.06613981098154838,-0.7350570020911995,1.4341521282734693
2007-01-18,2475.330078,2475.800049,2438.110107,2443.209961,-1838787296,2435.25,2502.820068,2421.129883,2502.820068,-1948831888.0,-1.4604206685082888,0.14093838968315558,-1.4604206685082888,1.4341521282734693
2007-01-19,2437.629883,2453.790039,2435.679932,2451.310059,2037890000,2435.25,2502.820068,2421.129883,2502.820068,-1948831888.0,0.33153507595740095,0.13738596590705549,0.33153507595740095,1.4341521282734693
2007-01-22,2454.5,2454.659912,2422.919922,2431.070068,1900860000,2504.560059,2508.929932,2435.679932,2451.310059,317565408.0,-0.8256805754004337,0.23968871089407331,-0.8256805754004337,1.4341521282734693
2007-01-23,2428.26001,2447.030029,2425.97998,2431.409912,2001100000,2504.560059,2508.929932,2435.679932,2451.310059,317565408.0,0.013979193955515612,0.2430980104257187,0.013979193955515612,1.4341521282734693
2007-01-24,2443.01001,2466.280029,2440.820068,2466.280029,-2092927296,2504.560059,2508.929932,2435.679932,2451.310059,317565408.0,1.4341521282734693,0.1749939773703873,1.4341521282734693,1.1585931572090535
2007-01-25,2469.27002,2470.51001,2430.560059,2434.23999,-2092687296,2504.560059,2508.929932,2435.679932,2451.310059,317565408.0,-1.2991241312119484,0.7357221838668273,-1.2991241312119484,1.1585931572090535
2007-01-26,2441.100098,2443.439941,2418.610107,2435.48999,2067080000,2504.560059,2508.929932,2435.679932,2451.310059,317565408.0,0.05135072980211319,0.18925608964772134,0.05135072980211319,1.1585931572090535
2007-01-29,2434.639893,2451.830078,2431.310059,2441.090088,1915400000,2454.5,2470.51001,2418.610107,2435.48999,1783425408.0,0.22993722096964486,0.07146473939412328,0.22993722096964486,1.1585931572090535
2007-01-30,2446.659912,2451.0,2437.419922,2448.639893,1769600000,2454.5,2470.51001,2418.610107,2435.48999,1783425408.0,0.30928006455450685,0.08496093385359811,0.30928006455450685,1.1585931572090535
2007-01-31,2443.330078,2471.199951,2433.76001,2463.929932,-2108257296,2454.5,2470.51001,2418.610107,2435.48999,1783425408.0,0.624429874058241,0.15796855164517026,0.624429874058241,1.1585931572090535
2007-02-01,2474.080078,2481.379883,2458.709961,2468.379883,-2124927296,2454.5,2470.51001,2418.610107,2435.48999,1783425408.0,0.1806037964881657,0.18330360280005306,0.1806037964881657,1.1585931572090535
2007-02-02,2474.189941,2478.409912,2466.560059,2475.879883,1876770000,2454.5,2470.51001,2418.610107,2435.48999,1783425408.0,0.3038430207462417,0.13143279655920345,0.3038430207462417,1.1585931572090535
2007-02-05,2475.030029,2481.570068,2466.179932,2470.600098,1875310000,2434.639893,2481.379883,2431.310059,2475.879883,1328585408.0,-0.21324883473760048,0.2633148581411947,-0.21324883473760048,1.8994464126503185
2007-02-06,2475.780029,2478.23999,2454.600098,2471.48999,2113710000,2434.639893,2481.379883,2431.310059,2475.879883,1328585408.0,0.03601926514615883,0.2912685257093064,0.03601926514615883,1.8994464126503185
2007-02-07,2483.72998,2495.27002,2475.570068,2490.5,-2096557296,2434.639893,2481.379883,2431.310059,2475.879883,1328585408.0,0.7691720410326175,0.22377363761620073,0.7691720410326175,1.8994464126503185
2007-02-08,2484.5,2492.409912,2477.709961,2488.669922,1995880000,2434.639893,2481.379883,2431.310059,2475.879883,1328585408.0,-0.07348235294117877,0.1676093497587541,-0.07348235294117877,1.8994464126503185
2007-02-09,2491.649902,2496.52002,2453.439941,2459.820068,-2108377296,2434.639893,2481.379883,2431.310059,2475.879883,1328585408.0,-1.1592479076861673,0.3568844296489497,-1.1592479076861673,1.8994464126503185
2007-02-12,2460.629883,2460.629883,2444.679932,2450.379883,1840250000,2475.030029,2496.52002,2453.439941,2459.820068,1779965408.0,-0.38377542824404864,-0.12044803911290704,-0.38377542824404864,1.8994464126503185
2007-02-13,2455.25,2464.560059,2452.169922,2459.879883,1821390000,2475.030029,2496.52002,2453.439941,2459.820068,1779965408.0,0.3876949882713365,-0.1237629736734648,0.3876949882713365,1.8994464126503185
2007-02-14,2468.040039,2494.51001,2468.040039,2488.379883,-2121387296,2475.030029,2496.52002,2453.439941,2459.820068,1779965408.0,1.1585931572090535,-0.25883921447295605,1.1585931572090535,1.8994464126503185
2007-02-15,2489.840088,2498.370117,2485.51001,2497.100098,1949670000,2475.030029,2496.52002,2453.439941,2459.820068,1779965408.0,0.3504374496665186,-0.3947985993845207,0.3504374496665186,1.8994464126503185
2007-02-16,2491.47998,2497.919922,2482.659912,2496.310059,1887430000,2475.030029,2496.52002,2453.439941,2459.820068,1779965408.0,-0.031638259140387426,-0.479238499837445,-0.031638259140387426,1.8994464126503185
2007-02-20,2491.75,2514.219971,2479.919922,2513.040039,-2129377296,2460.629883,2498.370117,2444.679932,2496.310059,5377352704.0,0.6701883822357368,-0.3400643897914395,0.6701883822357368,1.8994464126503185
2007-02-21,2503.540039,2518.419922,2500.959961,2518.419922,2012450000,2460.629883,2498.370117,2444.679932,2496.310059,5377352704.0,0.21407868225373772,-0.38906747539467923,0.21407868225373772,1.9811379311872157
2007-02-22,2523.360107,2531.419922,2509.060059,2524.939941,1850960000,2460.629883,2498.370117,2444.679932,2496.310059,5377352704.0,0.2588932426655033,-0.3641476230716521,0.2588932426655033,1.9811379311872157
2007-02-23,2522.530029,2522.840088,2506.949951,2515.100098,2012220000,2460.629883,2498.370117,2444.679932,2496.310059,5377352704.0,-0.3897060219223758,-0.33662180425374116,-0.3897060219223758,1.9811379311872157
2007-02-26,2525.040039,2525.97998,2492.540039,2504.52002,1912480000,2491.75,2531.419922,2479.919922,2515.100098,3746252704.0,-0.42066230319871556,-0.2607199790153166,-0.42066230319871556,1.9811379311872157
2007-02-27,2468.73999,2470.919922,2402.360107,2407.860107,-1257587296,2491.75,2531.419922,2479.919922,2515.100098,3746252704.0,-3.8594186601870306,-0.19847497076396725,-3.8594186601870306,1.9811379311872157
2007-02-28,2411.889893,2431.860107,2395.350098,2416.149902,-1674517296,2491.75,2531.419922,2479.919922,2515.100098,3746252704.0,0.3442805907162283,-0.14605633842545457,0.3442805907162283,1.9811379311872157
2007-03-01,2377.179932,2419.149902,2359.439941,2404.209961,-1584217296,2491.75,2531.419922,2479.919922,2515.100098,3746252704.0,-0.4941721947846256,-0.08146093497103653,-0.4941721947846256,1.9811379311872157
2007-03-02,2389.860107,2401.26001,2368.0,2368.0,-1942177296,2491.75,2531.419922,2479.919922,2515.100098,3746252704.0,-1.5061064377646538,0.022542228004725766,-1.5061064377646538,1.9811379311872157
2007-03-05,2368.0,2377.840088,2340.399902,2340.679932,-2003287296,2525.040039,2525.97998,2359.439941,2368.0,-4546019184.0,-1.1537190878378345,0.2163805910839242,-1.1537190878378345,1.9811379311872157
2007-03-06,2363.149902,2390.139893,2361.27002,2385.139893,2121430000,2525.040039,2525.97998,2359.439941,2368.0,-4546019184.0,1.8994464126503185,0.10931615372994259,1.8994464126503185,1.9811379311872157
2007-03-07,2382.649902,2388.780029,2371.919922,2374.639893,1959330000,2525.040039,2525.97998,2359.439941,2368.0,-4546019184.0,-0.44022575073335846,0.32135841946503396,-0.44022575073335846,1.9811379311872157
